PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
9930,Zomergem,Spinhoutstraat,2,51.1113457917,3.53474844352
9930,Zomergem,Luitenant Dobbelaerestraat,54,51.1239421131,3.5591176264
9930,Zomergem,Langeboeken,21,51.1140561983,3.59247522439
9930,Zomergem,Chrysantenstraat,5,51.1218511459,3.56545183069
9930,Zomergem,Hulsemstraat,19,51.1119954117,3.56989045734
9930,Zomergem,Haagstraat,9,51.1143949958,3.54427413907
9930,Zomergem,Dekenijstraat,15,51.1167264198,3.56053264417
9930,Zomergem,Korteboeken,112,51.1230236244,3.59363180026
9930,Zomergem,Hofbouwstraat,5,51.1211452916,3.56295561817
9930,Zomergem,Karel Lodewijk Ledeganckstraat,67,51.1217199213,3.55531748126
9930,Zomergem,Adolf Lievensstraat,26,51.1165595873,3.55486764596
9930,Zomergem,Park Ter Daelmen,12,51.1254245646,3.55701450949
9930,Zomergem,Molenpark,70,51.1127121307,3.5559966683
9930,Zomergem,Lievestraat,18,51.13590199,3.59533346283
9930,Zomergem,Azaleastraat,19,51.1229634662,3.56571483576
9930,Zomergem,Hoetsel,27,51.1117141553,3.52322101902
9930,Zomergem,Kleitstraat,9A,51.1189714311,3.55909398108
9930,Zomergem,Kleitstraat,40,51.1236981304,3.55530921251
9930,Zomergem,Korteboeken,94,51.1221663824,3.5891890277
9930,Zomergem,Luitenant Dobbelaerestraat,72,51.1243656273,3.55916143281
9930,Zomergem,Durmstraat,27,51.1126509497,3.56313650584
9930,Zomergem,Molenpark,52,51.1132663918,3.55743157807
9930,Zomergem,Vaart Rechts,34,51.1193811668,3.5736858472
9930,Zomergem,Kerkstraat,3,51.1181180099,3.55850716963
9930,Zomergem,Nekke,52,51.1136841924,3.535067924
9930,Zomergem,De Vijf Eiken,13,51.1302092082,3.60324906406
9930,Zomergem,Koning Leopold III laan,7,51.1174572861,3.5501778041
9930,Zomergem,Korteboeken,2A,51.1160446952,3.57674549027
9930,Zomergem,Hoetsel,3,51.1125595066,3.5339947588
9930,Zomergem,Oude Staatsbaan,14,51.1352096536,3.59826462648
9930,Zomergem,Bauwerwaan,20,51.1178372439,3.54043085524
9930,Zomergem,Klein Amerika,10,51.1141645623,3.56229353872
9930,Zomergem,Stoktevijver,67,51.1417163823,3.55997998208
9930,Zomergem,Stoktevijver,85,51.1447081642,3.56527611039
