PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
3321,Hoegaarden,St.-Rochusstraat,10,50.7684498089,4.92203133721
3321,Hoegaarden,Brugstraat,27,50.7681020077,4.91840512936
3321,Hoegaarden,Brugstraat,3,50.7667574576,4.91566627933
3321,Hoegaarden,Boterstraat,22B,50.7663712166,4.9221887557
3321,Hoegaarden,Sint-Niklaasstraat,12,50.7649047421,4.9190528437
3321,Hoegaarden,Hoogstraat,22,50.7689670239,4.92077091278
3321,Hoegaarden,Korenstraat,22,50.7670398358,4.92003043425
3321,Hoegaarden,Sint-Niklaasstraat,30,50.7660364395,4.9163629788
3321,Hoegaarden,Jongensschoolstraat,39,50.768353653,4.92637674183
3321,Hoegaarden,Paenhuysbeekstraat,3,50.7684515893,4.91847045609
3321,Hoegaarden,Meisjesschoolstraat,10,50.7665191807,4.91855106662
3321,Hoegaarden,Brugstraat,20,50.7675049391,4.91784089871
3321,Hoegaarden,Boterstraat,10,50.7650501651,4.92134765214
3321,Hoegaarden,St.-Rochusstraat,3,50.767869756,4.922282799
3321,Hoegaarden,Hoogstraat,5,50.7676431362,4.92081491187
3321,Hoegaarden,Sint-Niklaasstraat,19,50.7651544069,4.91750046921
3321,Hoegaarden,Sint-Niklaasstraat,37,50.7661355937,4.91542260151
3321,Hoegaarden,Korenstraat,1B,50.7658241174,4.91674239005
3321,Hoegaarden,Altenaken,82,50.7672970586,4.90766423666
3321,Hoegaarden,Korenstraat,5,50.7663154179,4.91735595936
3321,Hoegaarden,Meisjesschoolstraat,1,50.7658624341,4.91859583784
3321,Hoegaarden,Goetsenhovenstraat,9,50.7672912514,4.92582319699
3321,Hoegaarden,Sint-Niklaasstraat,5,50.7645215039,4.91922398715
3321,Hoegaarden,Kerkstraat,42,50.7669130085,4.92124507808
3321,Hoegaarden,Kerkstraat,7,50.7655989658,4.9183797033
3321,Hoegaarden,Brugstraat,17,50.7676830282,4.91707492805
3321,Hoegaarden,Lummenstraat,2,50.7641704567,4.919679852
3321,Hoegaarden,Korenstraat,32,50.7680028848,4.91921923218
3321,Hoegaarden,Hoogstraat,32,50.7702633355,4.91965426384
3321,Hoegaarden,Boterstraat,1,50.7641998159,4.91997404053
3321,Hoegaarden,Jongensschoolstraat,7,50.7675697141,4.92244469989
3321,Hoegaarden,Hoogstraat,14,50.7683604686,4.92128561537
3321,Hoegaarden,Korenstraat,14,50.7667245622,4.91930449135
3321,Hoegaarden,Kerkstraat,32,50.766370237,4.92062702879
3321,Hoegaarden,Boterstraat,8,50.7648804751,4.92111077769
3321,Hoegaarden,Sint-Niklaasstraat,40,50.7667568213,4.91520627329
3321,Hoegaarden,Kerkstraat,14,50.7655380527,4.91940329507
3321,Hoegaarden,Brugstraat,10,50.7667627432,4.91668797742
3321,Hoegaarden,Boterstraat,20,50.7659096353,4.92187359224
3321,Hoegaarden,Meisjesschoolstraat,8,50.7664431118,4.91882163861
3321,Hoegaarden,Paenhuysbeekstraat,10,50.7688087404,4.91916260364
3321,Hoegaarden,Melkstraat,1,50.7659309044,4.92068282758
3321,Hoegaarden,Hoogstraat,19,50.7690172656,4.92025902927
3321,Hoegaarden,Korenstraat,19,50.7667972213,4.9183255224
3321,Hoegaarden,Hoogstraat,37,50.7701810675,4.91820416305
3321,Hoegaarden,Korenstraat,37,50.7676632592,4.91881492973
3321,Hoegaarden,Meisjesschoolstraat,15,50.7670301871,4.91739888599
3321,Hoegaarden,Kerkstraat,12,50.7656233378,4.91923773411
3321,Hoegaarden,Boterstraat,15,50.7655605529,4.92078975712
3321,Hoegaarden,Bostsestraat,2,50.7678031004,4.92324002437
3321,Hoegaarden,Jongensschoolstraat,37,50.7685080023,4.92618988735
3321,Hoegaarden,Jongensschoolstraat,19,50.7679005308,4.92415368023
3321,Hoegaarden,Sint-Niklaasstraat,22,50.7653974976,4.91782550801
3321,Hoegaarden,Korenstraat,30,50.7674615117,4.91973428253
3321,Hoegaarden,Hoogstraat,30,50.7700476517,4.91990549847
3321,Hoegaarden,Sint-Niklaasstraat,3,50.7644621594,4.91947447229
3321,Hoegaarden,Kerkstraat,19,50.7663366256,4.91961422066
3321,Hoegaarden,Altenaken,80,50.7682411276,4.90820240442
3321,Hoegaarden,Korenstraat,29,50.7671877433,4.9192050131
3321,Hoegaarden,Hoogstraat,3,50.767391778,4.92056714497
3321,Hoegaarden,Huzaarstraat,2,50.7640962745,4.92158776421
3321,Hoegaarden,Hoogstraat,29,50.7696190499,4.91964926801
3321,Hoegaarden,Korenstraat,3,50.7661798597,4.91710460679
3321,Hoegaarden,Goetsenhovenstraat,11,50.7673519117,4.92626166444
3321,Hoegaarden,Sint-Niklaasstraat,42,50.7670693329,4.91529793568
3321,Hoegaarden,Kerkstraat,9,50.7657352369,4.91828759706
3321,Hoegaarden,Brugstraat,33,50.7682347279,4.91893431361
3321,Hoegaarden,Paenhuysbeekstraat,5,50.7686584469,4.9188148038
3321,Hoegaarden,Sint-Niklaasstraat,14,50.7649316066,4.91878865126
3321,Hoegaarden,Boterstraat,6,50.7647411362,4.92093833232
3321,Hoegaarden,Sint-Niklaasstraat,32,50.7661582085,4.91621895671
3321,Hoegaarden,Kerkstraat,2,50.7650793917,4.91838922394
3321,Hoegaarden,Sint-Niklaasstraat,49,50.766435384,4.9141572359
3321,Hoegaarden,Meisjesschoolstraat,6,50.7663624837,4.91891467912
3321,Hoegaarden,Brugstraat,5,50.767042339,4.91603348251
3321,Hoegaarden,Kerkstraat,29,50.7671763053,4.92075414646
3321,Hoegaarden,Hoogstraat,17,50.7687073232,4.92019528737
3321,Hoegaarden,Korenstraat,17,50.7667144519,4.91789857828
3321,Hoegaarden,Sint-Niklaasstraat,8,50.7648077427,4.91937702571
3321,Hoegaarden,Hoogstraat,35,50.7700123634,4.91850231048
3321,Hoegaarden,Korenstraat,35,50.767518276,4.91880969
3321,Hoegaarden,Jongensschoolstraat,10,50.7675594568,4.92511715521
3321,Hoegaarden,Sint-Niklaasstraat,61,50.7674978638,4.91022002949
3321,Hoegaarden,Brugstraat,14,50.7668761561,4.91692674095
3321,Hoegaarden,Meisjesschoolstraat,13,50.7669039686,4.91757120711
3321,Hoegaarden,Kerkstraat,10,50.7655680139,4.91903523084
3321,Hoegaarden,Boterstraat,13,50.7652671952,4.92088823327
3321,Hoegaarden,Sint-Niklaasstraat,43,50.7662001309,4.91484768687
3321,Hoegaarden,Korenstraat,10,50.7666341371,4.91882401464
3321,Hoegaarden,Hoogstraat,10,50.7680380394,4.92131514079
3321,Hoegaarden,Sint-Niklaasstraat,15,50.7650931271,4.91758948269
3321,Hoegaarden,Brugstraat,49,50.7690682819,4.92190578146
3321,Hoegaarden,Sint-Niklaasstraat,33,50.7659477179,4.91593852742
3321,Hoegaarden,Altenaken,86,50.7660424742,4.90597291207
3321,Hoegaarden,Jongensschoolstraat,35,50.7681270375,4.92571203375
3321,Hoegaarden,Jongensschoolstraat,17,50.7679033845,4.92395028876
3321,Hoegaarden,Kerkstraat,17,50.7662213457,4.91918122772
3321,Hoegaarden,Bostsestraat,12,50.7691729414,4.92298455688
3321,Hoegaarden,Sint-Niklaasstraat,68,50.7683216899,4.9102808324
3321,Hoegaarden,Blokstraat,1,50.7662334284,4.92521373823
3321,Hoegaarden,Sint-Niklaasstraat,1,50.7644220406,4.91976572228
3321,Hoegaarden,Korenstraat,27,50.7670945621,4.9192528287
3321,Hoegaarden,Hoogstraat,1,50.767294056,4.9211005671
3321,Hoegaarden,Korenstraat,1,50.766004964,4.91674903338
3321,Hoegaarden,Boterstraat,23,50.7667437236,4.92166438872
3321,Hoegaarden,Paenhuysbeekstraat,13,50.7689032481,4.91873728774
3321,Hoegaarden,Bostsestraat,3,50.7683223786,4.92262906151
3321,Hoegaarden,Goetsenhovenstraat,5,50.7675482062,4.92485533565
3321,Hoegaarden,Brugstraat,22,50.7675825663,4.91808038487
3321,Hoegaarden,Kerkstraat,20,50.7654899661,4.92029775657
3321,Hoegaarden,Sint-Niklaasstraat,25,50.7653920012,4.91690844984
3321,Hoegaarden,Pietrainstraat,4,50.7624717562,4.91988079046
3321,Hoegaarden,Jongensschoolstraat,4,50.7675514016,4.92450466253
3321,Hoegaarden,Paenhuysbeekstraat,7,50.7687109448,4.91866259835
3321,Hoegaarden,Korenstraat,20,50.7669596917,4.91963909657
3321,Hoegaarden,Jongensschoolstraat,27,50.7681517594,4.92459738046
3321,Hoegaarden,Kerkstraat,27,50.766896078,4.92028008361
3321,Hoegaarden,Brugstraat,39,50.768587387,4.91985421996
