PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
8200,Brugge,Baron Ruzettelaan,267,51.1901244576,3.23327794213
8200,Brugge,Bosdreef,7,51.1954929162,3.17461340711
8200,Brugge,Hoog-Brabantlaan,27,51.1984705036,3.20908250395
8200,Brugge,Azalealaan,24,51.1968668135,3.20573758503
8200,Brugge,Lange Vesting,42,51.2059112485,3.2106885541
8200,Brugge,Koningin Astridlaan,234,51.1885894631,3.19596395402
8200,Brugge,Rietlaan,55,51.1757052178,3.21412996729
8200,Brugge,Dorpsstraat,43,51.1880268815,3.21501053813
8200,Brugge,Kosterijstraat,21,51.1989409376,3.1767831968
8200,Brugge,Doornstraat,114,51.1898873494,3.18219499556
8200,Brugge,Heideroosstraat,21,51.1813405108,3.17547867921
8200,Brugge,Zandstraat,219,51.2017458029,3.19263056981
8200,Brugge,Hertogenstraat,24,51.1998201185,3.20211088987
8200,Brugge,Amazonedreef,18,51.1855351525,3.1995489283
8200,Brugge,Gistelse Steenweg,722,51.1932200282,3.16242519643
8200,Brugge,Torhoutse Steenweg,620,51.1666244308,3.15929683495
8200,Brugge,Noordbruggestraat,3,51.2073613753,3.19354060585
8200,Brugge,Rijselstraat,109,51.1864505704,3.21074599946
8200,Brugge,Pastoriestraat,69,51.1998821631,3.1778818174
8200,Brugge,'t Kloosterhof,18,51.1802907853,3.21757290635
8200,Brugge,Heidelbergstraat,86,51.1744016444,3.22215516542
8200,Brugge,Barrièrestraat,66,51.193245953,3.20399870402
8200,Brugge,Molenwallen,15,51.2056661239,3.2086818864
8200,Brugge,Singel,10,51.2032852727,3.21182307179
8200,Brugge,Zandstraat,58,51.202883135,3.20016278013
8200,Brugge,Veeweide,46,51.1741633166,3.21462699832
8200,Brugge,Joseph Wautersstraat,120,51.1931511859,3.19843496804
8200,Brugge,Vier Uitersten,11,51.2068062921,3.20339035076
8200,Brugge,Lange Molenstraat,92,51.1903813959,3.17644740482
8200,Brugge,Moutstraat,8,51.2035537387,3.1867652281
8200,Brugge,Pastoriestraat,87,51.200836879,3.17736608716
8200,Brugge,Struikheide,1,51.1817741547,3.1779816565
8200,Brugge,Biezenbos,16,51.1790708882,3.21688014889
8200,Brugge,Hovenierslanden,10,51.207670747,3.2074775874
8200,Brugge,Rijselstraat,127,51.1853842889,3.21026636628
8200,Brugge,Park de Rode Poort,30,51.1801972126,3.21037846838
8200,Brugge,Velodroomstraat,16,51.1904481636,3.20158747167
8200,Brugge,Gistelse Steenweg,69,51.2031841741,3.20653675413
8200,Brugge,'t Speelhof,3,51.1919558834,3.20749226678
8200,Brugge,Karel Custisstraat,6,51.1890968817,3.17206299783
8200,Brugge,Olympialaan,1,51.1965262736,3.17841111776
8200,Brugge,Dennenhof,6,51.2055420414,3.18751066858
8200,Brugge,Legeweg,125,51.2046284345,3.20110690077
8200,Brugge,Hoge Lane,35,51.207370042,3.20382992773
8200,Brugge,Stokveldewijk,103,51.172371426,3.21424184786
8200,Brugge,Vlierstraat,6,51.190798492,3.204103688
8200,Brugge,Noordveldstraat,19,51.2034250161,3.19835291603
8200,Brugge,Kloppersweg,13,51.1823491911,3.19847329363
8200,Brugge,Alfons Wybolaan,10,51.1956749089,3.19237320259
8200,Brugge,'t Hoge,55,51.1865599688,3.18710878361
8200,Brugge,Legeweg,386,51.2029140504,3.16245466113
8200,Brugge,Lange Molenstraat,74,51.1914691349,3.17655352749
8200,Brugge,Wilgenwad,17,51.1848882765,3.18177233977
8200,Brugge,Jan Breydellaan,65,51.208625175,3.2071673245
8200,Brugge,Lange Vesting,60,51.2062581251,3.2106763686
8200,Brugge,Stokveldewijk,121,51.1719330304,3.21380323649
8200,Brugge,Casenbrootlaan,15,51.184480485,3.22253201332
8200,Brugge,Diksmuidse Heerweg,16,51.2009967416,3.20178986232
8200,Brugge,Lange Molenstraat,110,51.1896924831,3.17738012591
8200,Brugge,Heidelbergstraat,68,51.1751632464,3.22465057386
8200,Brugge,Abdijbekestraat,40,51.1983209535,3.20476789093
8200,Brugge,Dorpsstraat,61,51.1874656254,3.21706269164
8200,Brugge,Oorlogsvrijwilligerslaan,12,51.1846729463,3.17631225439
8200,Brugge,Heidelbergstraat,104,51.1736868006,3.22030464077
8200,Brugge,Ter Beke,4,51.1867267789,3.2148878915
8200,Brugge,Lange Vesting,166,51.2088238849,3.211380353
8200,Brugge,Hans Memlinglaan,20,51.2108416198,3.20731251699
8200,Brugge,Refugestraat,44,51.2042126248,3.1877319215
8200,Brugge,Zandstraat,237,51.2008458308,3.19215816008
8200,Brugge,Hertsvelde,32,51.2058712004,3.19799319375
