PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
9688,Maarkedal,Hofveldstraat,95,50.7991388691,3.6756751446
9688,Maarkedal,Ganzenberg,4,50.8039941353,3.69912609766
9688,Maarkedal,Stokstraat,46,50.7981619385,3.69882146531
9688,Maarkedal,Tiegstraat,9,50.7892453415,3.68361432053
9688,Maarkedal,Langestraat,42,50.7925278758,3.67441432737
9688,Maarkedal,Hoevestraat,4,50.7747420999,3.67166817468
9688,Maarkedal,Heidestraat,4,50.7974502031,3.68212782145
9688,Maarkedal,Bosgatstraat,4,50.79125694,3.68476737776
9688,Maarkedal,Stokstraat,18,50.7982660316,3.68970635184
9688,Maarkedal,Kaperij,13,50.7947047057,3.68496809433
9688,Maarkedal,Leideveld,21,50.7957107141,3.66388231262
9688,Maarkedal,Stokstraat,36,50.7985406733,3.69362990221
9688,Maarkedal,Hofveldstraat,7,50.8050606972,3.67828459325
9688,Maarkedal,Rijststraat,6,50.7936097264,3.68744021689
9688,Maarkedal,Koekamerstraat,55,50.7724900308,3.66950098298
9688,Maarkedal,Bosterijststraat,1,50.7836267538,3.69642692353
9688,Maarkedal,Annovenstraat,38,50.7725611684,3.67804150428
9688,Maarkedal,Parkstraat,6,50.8024823271,3.67991427098
9688,Maarkedal,Stokstraat,48,50.7982469012,3.69961009394
9688,Maarkedal,Waardebroeken,10,50.7868954,3.66890469585
9688,Maarkedal,Langestraat,7,50.7973135372,3.67596456758
9688,Maarkedal,Annovenstraat,21,50.7723479555,3.67321250174
9688,Maarkedal,Steenbeek,12,50.7947824681,3.69284547343
9688,Maarkedal,Koekamerstraat,37,50.7738512834,3.66722478269
9688,Maarkedal,Herpelstraat,2,50.7891166097,3.6664301658
9688,Maarkedal,Zottegemstraat,17,50.8064412461,3.67841431765
9688,Maarkedal,Schorissestraat,19,50.8074206264,3.67634169412
9688,Maarkedal,Ronsestraat,23,50.7749613377,3.66324853269
9688,Maarkedal,Schorissestraat,5,50.8063312255,3.67704383155
9688,Maarkedal,Bosgatstraat,21,50.7885147581,3.68781824962
9688,Maarkedal,Omer Wattezstraat,5,50.8011016983,3.69251405252
9688,Maarkedal,Doorn,7,50.7803409799,3.68390785038
9688,Maarkedal,Hofveldstraat,24,50.8038433393,3.67605493311
9688,Maarkedal,Rotestraat,6,50.7931365207,3.66993802732
9688,Maarkedal,Langestraat,14,50.796476695,3.67416263954
9688,Maarkedal,Koekamerstraat,3,50.7761721598,3.66421128791
9688,Maarkedal,Annovenstraat,56,50.7739392661,3.67952445845
9688,Maarkedal,Markette,6,50.7924465977,3.66341699769
9688,Maarkedal,Kolpaartstraat,7,50.8044005852,3.67530190978
9688,Maarkedal,Zottegemstraat,1,50.8059550063,3.67796119772
9688,Maarkedal,Zottegemstraat,35,50.8078293686,3.6793275538
9688,Maarkedal,Langestraat,32,50.7931440037,3.67474012547
9688,Maarkedal,Breeweg,1,50.7850027763,3.69322216737
9688,Maarkedal,Annovenstraat,41A,50.7735122773,3.67458007176
9688,Maarkedal,Steenbeek,5,50.7961595778,3.69258386515
9688,Maarkedal,Pierestraat,4,50.7707519574,3.67385105568
9688,Maarkedal,Stokstraat,56,50.7990642565,3.70075871776
9688,Maarkedal,Zottegemstraat,10,50.8057375103,3.67846038594
9688,Maarkedal,Hofveldstraat,69,50.8009420286,3.67580224702
9688,Maarkedal,Bosgatstraat,11,50.7896437745,3.68759443831
9688,Maarkedal,Hofveldstraat,103,50.7984721946,3.6753904653
