PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
2280,Grobbendonk,Wijngaardstraat,3,51.1943997573,4.74285497498
2280,Grobbendonk,Neerveld,7,51.1920795924,4.73020979735
2280,Grobbendonk,Nijverheidsstraat,6,51.1946905766,4.73618011462
2280,Grobbendonk,De Vriesstraat,4,51.1925913792,4.74148035
2280,Grobbendonk,Gilliam,6,51.1888415231,4.73479043019
2280,Grobbendonk,Eekhoutstraat,1,51.1934030499,4.71886504058
2280,Grobbendonk,Gaspar Schetzstraat,4,51.191331136,4.74313944306
2280,Grobbendonk,Eikenlei,8,51.1905244523,4.72824707257
2280,Grobbendonk,Eikenlei,132,51.1878220582,4.7090622323
2280,Grobbendonk,Kerkeveldstraat,19,51.2001611982,4.73092150686
2280,Grobbendonk,Eikenlei,114,51.1884925788,4.71229585947
2280,Grobbendonk,Vierselse baan,1A,51.1950913974,4.70671718921
2280,Grobbendonk,Grensstraat,13,51.1695713917,4.70786973583
2280,Grobbendonk,Bloktstraat,13A,51.185309416,4.73857458408
2280,Grobbendonk,Schransstraat,3,51.1924914157,4.73957301364
2280,Grobbendonk,Herentalse steenweg,19,51.1733583454,4.74568349304
2280,Grobbendonk,Lierse steenweg,8,51.1727458752,4.74203351443
2280,Grobbendonk,Rozenlaan,3,51.169901352,4.71332903381
2280,Grobbendonk,Heibloemlaan,9,51.170430631,4.7169902239
2280,Grobbendonk,Sperwerlaan,40,51.1766744092,4.72089615356
2280,Grobbendonk,Timmermanslei,9,51.1755899487,4.74079136301
2280,Grobbendonk,Hoevestraat,1A,51.1946743721,4.72472793875
2280,Grobbendonk,Netestraat,23,51.1873153478,4.73976637447
2280,Grobbendonk,J.F. Willemsstraat,6,51.193060564,4.71598389101
2280,Grobbendonk,Toekomstlaan,49,51.167257584,4.78607417024
2280,Grobbendonk,Warme Handstraat,40,51.2010315991,4.723813089
2280,Grobbendonk,Koolaardestraat,29,51.1866986476,4.74345949466
2280,Grobbendonk,Oude Steenweg,60,51.1816399059,4.74131348956
2280,Grobbendonk,Sparrenlaan,4,51.1679768369,4.71149390745
2280,Grobbendonk,Bergstraat,29,51.194060395,4.73626397774
2280,Grobbendonk,Astridplein,58,51.1925111722,4.73811794888
2280,Grobbendonk,Eikenlei,96,51.1886878659,4.71544050602
2280,Grobbendonk,Floris Primsstraat,35,51.1955840989,4.72698660745
2280,Grobbendonk,Herentalse steenweg,37,51.1735851425,4.74705459589
2280,Grobbendonk,Korte Nieuwstraat,9,51.1834916032,4.73484363812
2280,Grobbendonk,Troon,3,51.1897997755,4.74017394561
2280,Grobbendonk,Pulse pad,14,51.1978467569,4.72962279786
2280,Grobbendonk,Bloktstraat,44,51.1839753699,4.7349887455
2280,Grobbendonk,Bovenpad,11C,51.1921501994,4.73224188905
2280,Grobbendonk,Waterwinningsstraat,5,51.1940206096,4.71927380579
2280,Grobbendonk,Nierijk,1,51.1826167909,4.72896076222
2280,Grobbendonk,Vrijheidsstraat,5,51.1752992788,4.7410118276
2280,Grobbendonk,Heirbaan,2,51.201036751,4.72910942357
2280,Grobbendonk,Oude Steenweg,42,51.1827943566,4.74115839586
2280,Grobbendonk,Lierse steenweg,96,51.167348273,4.7155760848
2280,Grobbendonk,Astridplein,6,51.1908367927,4.73931609464
2280,Grobbendonk,Hofeinde,21,51.1957773769,4.74668095816
2280,Grobbendonk,Bouwelven,7,51.1674431603,4.77774919466
2280,Grobbendonk,Nijlse baan,23,51.1828739306,4.73840808172
2280,Grobbendonk,Papenbergstraat,21C,51.1924418055,4.71220312102
2280,Grobbendonk,Pulse steenweg,50,51.198743077,4.71722402372
2280,Grobbendonk,Bevrijdingsstraat,27,51.1849416959,4.74245091241
2280,Grobbendonk,Warme Handstraat,30,51.200975958,4.72228750334
2280,Grobbendonk,Heidelaan,18,51.1716683737,4.7121168797
2280,Grobbendonk,Melkerijstraat,16,51.1936305646,4.73953673743
