PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
9403,Ninove,Pastorijstraat,1,50.804111696,4.06072789466
9403,Ninove,Brusselseheerweg,85,50.8020755546,4.05964248908
9403,Ninove,Brusselseheerweg,103,50.8024575108,4.06093687925
9403,Ninove,Bevingen,8,50.8098724375,4.05795276224
9403,Ninove,Brusselseheerweg,121,50.8030427829,4.06188070257
9403,Ninove,Potaardestraat,3,50.8071595795,4.05933307175
9403,Ninove,Halsesteenweg,411A,50.8005243888,4.06166671679
9403,Ninove,Brusselseheerweg,49,50.8015618777,4.05698799754
9403,Ninove,Brusselseheerweg,174,50.8046989735,4.06684820733
9403,Ninove,Halsesteenweg,404,50.800686393,4.06232429794
9403,Ninove,Kantonstraat,34,50.8035060131,4.06129306574
9403,Ninove,Halsesteenweg,422,50.7998893436,4.06386986166
9403,Ninove,Bevingen,25,50.8103438573,4.05829301608
9403,Ninove,Halsesteenweg,440,50.7990550698,4.06489899182
9403,Ninove,Brusselseheerweg,95,50.8022453304,4.06051665504
9403,Ninove,Brusselseheerweg,77,50.8020422001,4.05930011626
9403,Ninove,Prindaal,5,50.8047957874,4.06618251006
9403,Ninove,Halsesteenweg,392,50.801296064,4.06180397505
9403,Ninove,Halsesteenweg,437,50.798481596,4.06485630181
9403,Ninove,Brusselseheerweg,59,50.8023925053,4.05728509536
9403,Ninove,Brusselseheerweg,111,50.8026915,4.06137824434
9403,Ninove,Brusselseheerweg,146,50.8041032256,4.0634744759
9403,Ninove,Halsesteenweg,399,50.801098328,4.0611654872
9403,Ninove,Bevingen,35,50.8109872487,4.05744398554
9403,Ninove,Halsesteenweg,364,50.8035344123,4.05899794167
9403,Ninove,Halsesteenweg,430,50.7994634795,4.06427717659
9403,Ninove,Bevingen,6,50.8098200936,4.05821559134
9403,Ninove,Brusselseheerweg,123,50.8031222928,4.06193083028
9403,Ninove,Pastorijstraat,3,50.804177018,4.06027009121
9403,Ninove,Brusselseheerweg,105,50.8024045991,4.06126010001
9403,Ninove,Potaardestraat,1,50.8069010273,4.05936385263
9403,Ninove,Brusselseheerweg,176,50.8047315842,4.06694461058
9403,Ninove,Brusselseheerweg,69,50.802138236,4.05767674825
9403,Ninove,Halsesteenweg,409,50.8008442593,4.06150135746
9403,Ninove,Brusselseheerweg,87,50.8021153059,4.05985388369
9403,Ninove,Bevingen,23,50.8100521041,4.05841468722
9403,Ninove,Kantonstraat,14,50.803519837,4.0593343976
9403,Ninove,Kantonstraat,32,50.8035422512,4.06109081468
9403,Ninove,Halsesteenweg,402,50.8008404596,4.0622144932
9403,Ninove,Halsesteenweg,420,50.8000736655,4.0636402854
9403,Ninove,Brusselseheerweg,113,50.8027712067,4.06143475333
9403,Ninove,Brusselseheerweg,141,50.8037449712,4.06295033436
9403,Ninove,Brusselseheerweg,79,50.802152267,4.05921030582
9403,Ninove,Halsesteenweg,417,50.7996881262,4.06254625834
9403,Ninove,Brusselseheerweg,184,50.8051844326,4.06808092224
9403,Ninove,Brusselseheerweg,131,50.8034972421,4.06240874286
9403,Ninove,Bevingen,33,50.8109905318,4.05759734351
9403,Ninove,Kantonstraat,24,50.8034968535,4.05996059511
9403,Ninove,Bevingen,15,50.8094830956,4.05921268924
9403,Ninove,Halsesteenweg,348,50.8053168161,4.05883414893
9403,Ninove,Brusselseheerweg,80,50.8024860622,4.0592132218
9403,Ninove,Halsesteenweg,445,50.7981800859,4.06534478364
9403,Ninove,Halsesteenweg,360,50.8036937035,4.05885928648
9403,Ninove,Brusselseheerweg,178,50.8049847189,4.06690383478
9403,Ninove,Pastorijstraat,1A,50.8040890277,4.06089388405
9403,Ninove,Halsesteenweg,407,50.8009598453,4.06145875673
9403,Ninove,Bevingen,19,50.8096023337,4.05888500891
9403,Ninove,Prindaal,17,50.8053130769,4.06675021626
9403,Ninove,Halsesteenweg,435,50.7985548275,4.06484292166
9403,Ninove,Halsesteenweg,400,50.8008846334,4.06208993995
9403,Ninove,Brusselseheerweg,107,50.8025908246,4.06117575493
9403,Ninove,Halsesteenweg,367,50.8029501595,4.05851646756
9403,Ninove,Halsesteenweg,385,50.8024661411,4.05956814715
9403,Ninove,Halsesteenweg,352,50.8041003562,4.05853727367
9403,Ninove,Brusselseheerweg,133,50.8035232186,4.06247624336
