PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
9680,Maarkedal,Maarkeweg,14,50.8167104266,3.64228194592
9680,Maarkedal,Bossenaarstraat,2,50.8073261303,3.63427577305
9680,Maarkedal,Kokerellestraat,22,50.8206125638,3.65207944212
9680,Maarkedal,Boigneberg,6,50.8206741284,3.66501249982
9680,Maarkedal,Boskant,2,50.7847502038,3.6480285084
9680,Maarkedal,Nederholbeekstraat,14,50.8112498496,3.62449402135
9680,Maarkedal,Geitenhoek,5,50.8222348367,3.6164828724
9680,Maarkedal,Hokelbeke,5,50.7992870988,3.65714847443
9680,Maarkedal,Stationsberg,12,50.8008471457,3.6195051287
9680,Maarkedal,Gansbeekstraat,21,50.8182524416,3.63626056888
9680,Maarkedal,Maalzaakstraat,3,50.816323504,3.61920420172
9680,Maarkedal,Bovenstraat,8,50.8040968536,3.64930834276
9680,Maarkedal,Ellestraat,32,50.8146842205,3.63754454035
9680,Maarkedal,Bossenaarstraat,26,50.7965857069,3.6336161316
9680,Maarkedal,Nederholbeekstraat,32,50.8096394258,3.62348312081
9680,Maarkedal,Kerkemstraat,11,50.7965342165,3.64826381611
9680,Maarkedal,Ellestraat,14,50.8169053289,3.63915265624
9680,Maarkedal,Kleistraat,5,50.7942446983,3.6289289004
9680,Maarkedal,Maarkeweg,32,50.8162994078,3.64450730875
9680,Maarkedal,Maarkeweg,67,50.8162253781,3.65433855762
9680,Maarkedal,Nederholbeekstraat,49,50.8071538579,3.62331389318
9680,Maarkedal,Maalzaakstraat,27,50.8122548468,3.60913740452
9680,Maarkedal,Hasselstraat,10,50.8140232976,3.65196929643
9680,Maarkedal,Ladeuze,7,50.8217578615,3.62645336222
9680,Maarkedal,Ten Dale,1,50.8202701779,3.66667304042
9680,Maarkedal,Louise-Mariestraat,19,50.7723579009,3.64482079389
9680,Maarkedal,Poesthem,6,50.7952989425,3.63586857373
9680,Maarkedal,Maarkeweg,49,50.8161752265,3.65154118062
9680,Maarkedal,Ellestraat,11A,50.815213627,3.63887008527
9680,Maarkedal,Etikhoveplein,6,50.8110123602,3.62605859535
9680,Maarkedal,Maarkendries,10,50.8177817702,3.62209290271
9680,Maarkedal,Taaienberg,4,50.7957271059,3.63234752319
9680,Maarkedal,Nederholbeekstraat,166,50.8019225368,3.62147739896
9680,Maarkedal,Fremisstraat,13,50.8207944646,3.62989583216
9680,Maarkedal,Donderij,7,50.7898388362,3.62456806853
9680,Maarkedal,Fortstraat,6,50.8005166639,3.62850750214
9680,Maarkedal,Etikhovestraat,31,50.8167776552,3.6219206543
9680,Maarkedal,Nederholbeekstraat,103,50.8032314582,3.62261584377
9680,Maarkedal,Brouwerijweg,1,50.8166626686,3.65404611711
9680,Maarkedal,Kapelleberg,8,50.8191837433,3.65911273505
9680,Maarkedal,La Salettestraat,20,50.7710619249,3.64449250929
9680,Maarkedal,Mariaborrestraat,1,50.8050455099,3.61007940857
9680,Maarkedal,Etikhovestraat,13,50.8135198352,3.62577014977
9680,Maarkedal,Nederholbeekstraat,121,50.8009307201,3.62158534662
9680,Maarkedal,Kokerellestraat,5,50.8170722114,3.65274184495
9680,Maarkedal,Stationsberg,5,50.8006780191,3.61998007685
9680,Maarkedal,Berkenstraat,2,50.8136317478,3.62518630735
9680,Maarkedal,Puttene,39,50.8107277748,3.62861075219
9680,Maarkedal,Bronnestraat,3,50.801944701,3.60808890663
9680,Maarkedal,Etikhovestraat,16C,50.8157941696,3.62431490356
9680,Maarkedal,Robijnstraat,1,50.8218791865,3.61220395966
9680,Maarkedal,Boigneberg,13,50.8209518099,3.66406570311
9680,Maarkedal,Berkenstraat,36,50.8110787936,3.6218389276
9680,Maarkedal,Puttene,5,50.8125184096,3.62890967789
9680,Maarkedal,Eikenberg,14,50.8201058217,3.64172360692
9680,Maarkedal,Nederholbeekstraat,85,50.8048985159,3.62256389339
9680,Maarkedal,Ruitegem,1A,50.7932879098,3.60635230709
9680,Maarkedal,Onderbossenaarstraat,33,50.8091307799,3.63212343568
9680,Maarkedal,Maarkeweg,85,50.8144508507,3.66439018298
9680,Maarkedal,Maarkeweg,39,50.8169020334,3.6506830481
9680,Maarkedal,Rattepoelstraat,23,50.8111609582,3.65808487906
9680,Maarkedal,Kleistraat,12,50.787854534,3.63526633565
9680,Maarkedal,Louise-Mariestraat,3,50.7714426087,3.64221885553
9680,Maarkedal,Gansbeekstraat,4,50.8165388086,3.62983120932
9680,Maarkedal,Hasselstraat,27,50.8085781329,3.65681085547
9680,Maarkedal,Boetzittingstraat,1,50.7707458796,3.64540271599
9680,Maarkedal,Landschapstraat,1B,50.7745843488,3.64756992452
9680,Maarkedal,Eikenberg,7,50.821686904,3.64016001663
9680,Maarkedal,Maalzaakstraat,10,50.8112461736,3.60517937377
9680,Maarkedal,Wolvestraat,5,50.7815192634,3.62563963289
9680,Maarkedal,Steenbeekdries,1,50.8071622059,3.61739447623
9680,Maarkedal,Nederholbeekstraat,50,50.8084212342,3.62337796783
9680,Maarkedal,Mussestraat,5,50.7989462421,3.61784032543
9680,Maarkedal,Weitstraat,7,50.7882394791,3.62343307038
9680,Maarkedal,Berkenstraat,54,50.8100037527,3.62032825298
9680,Maarkedal,Delfdries,2,50.79501929,3.64368215999
9680,Maarkedal,Maarkendries,7A,50.8167252164,3.62318845887
9680,Maarkedal,Etikhovestraat,6,50.8132018684,3.62672348046
9680,Maarkedal,Nederholbeekstraat,138,50.8036136099,3.62170947895
9680,Maarkedal,Bossenaarstraat,18,50.7990042493,3.63065883564
9680,Maarkedal,Kokerellestraat,14,50.8193825544,3.65316964299
9680,Maarkedal,Puttene,49,50.8103534969,3.62820841575
9680,Maarkedal,Onderbossenaarstraat,43,50.8070142206,3.63124567118
9680,Maarkedal,Leideveld,28,50.7941389927,3.64624715506
9680,Maarkedal,Ellestraat,22,50.8164147171,3.63861376824
9680,Maarkedal,Mussestraat,14,50.7994275116,3.61799947716
9680,Maarkedal,Gansbeekstraat,11,50.8167201687,3.63149367512
9680,Maarkedal,Vlaamse Ardennenstraat,6A,50.7802247502,3.63626242308
9680,Maarkedal,Nederholbeekstraat,141,50.7994873647,3.62191026003
9680,Maarkedal,Oudenaardeweg,9,50.821470668,3.60991929476
9680,Maarkedal,Puttene,14,50.811062384,3.62722998332
9680,Maarkedal,Ellestraat,7,50.8161952544,3.64050582664
9680,Maarkedal,Mellinkstraat,4,50.7944046031,3.61742961162
9680,Maarkedal,Maarkeweg,22,50.8165681065,3.64318129171
9680,Maarkedal,Etikhovestraat,23,50.815788761,3.62350555054
9680,Maarkedal,Maarkeweg,57,50.8162694463,3.65229228404
9680,Maarkedal,Rattepoelstraat,6,50.8120068353,3.65835320694
9680,Maarkedal,Kloosterstraat,5,50.7967451495,3.6508920354
9680,Maarkedal,Louise-Mariestraat,29,50.7715271682,3.6471020704
