PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
8630,Veurne,Ieperse Steenweg,76,51.0644037802,2.66670452541
8630,Veurne,Dorpsstraat,27,51.0111632729,2.60789454771
8630,Veurne,Vleeshouwersstraat,21,51.0719589743,2.66027298629
8630,Veurne,Reygaerdijkstraat,39,51.0652984614,2.72048268236
8630,Veurne,Hanssenslaan,14,51.0773371061,2.6630248447
8630,Veurne,'s Heerwillems,13,51.0782039162,2.74310259337
8630,Veurne,Avekapellestraat,9,51.0671662765,2.7328424078
8630,Veurne,Zuidburgweg,22,51.0685617346,2.6690000925
8630,Veurne,Oude Vestingstraat,65,51.073770818,2.66548105394
8630,Veurne,Wulpendammestraat,146,51.0790663462,2.67626737123
8630,Veurne,Pannestraat,125,51.0769919051,2.65337416165
8630,Veurne,Brugse Steenweg,131,51.0752793338,2.67870479151
8630,Veurne,Hanssenslaan,32,51.0775650637,2.6635303681
8630,Veurne,Westmolenstraat,26,51.0091656708,2.60566383826
8630,Veurne,Heydehoekstraat,7,51.0397878537,2.71005368663
8630,Veurne,Sasstraat,10,51.0721126381,2.66789621326
8630,Veurne,Rodestraat,7,51.0725347278,2.67343566744
8630,Veurne,Ieperse Steenweg,94,51.0631506585,2.66719585647
8630,Veurne,Klinieklaan,27,51.0611355021,2.6709093528
8630,Veurne,Wilgenlaan,18,51.0743959729,2.67708912258
8630,Veurne,Klaverstraat,20,51.0710336995,2.6626890614
8630,Veurne,Zuidstraat,7,51.071592292,2.66119631758
8630,Veurne,Wulpendammestraat,29,51.0790540421,2.68041985492
8630,Veurne,Brugse Steenweg,7,51.0746240577,2.67043372402
8630,Veurne,Bulskampstraat,14,51.0531568246,2.64994064362
8630,Veurne,Nachtegalenlaan,44,51.0629287525,2.66230761685
8630,Veurne,Brugse Steenweg,95,51.0762461359,2.67557639923
8630,Veurne,Grayaertstraat,4,50.9962260226,2.59119362771
8630,Veurne,Zwaantje,14,51.0271268139,2.64059316938
8630,Veurne,Hobelaan,62,51.0765644134,2.67888445203
8630,Veurne,Claeyssensoever,7,51.0770201944,2.66389092422
8630,Veurne,Cromfortstraat,6,51.047185064,2.63504261388
8630,Veurne,Gustaaf Vermeerschlaan,46,51.0658937705,2.66329911417
8630,Veurne,Acacialaan,40,51.0731118598,2.68617455693
8630,Veurne,Steengracht West,7,51.0566081696,2.68744335277
8630,Veurne,Peter Benoitlaan,44,51.0700145178,2.65985078018
8630,Veurne,Ollevierslaan,14,51.0766515339,2.66173958673
8630,Veurne,Olmenlaan,8,51.0747087694,2.67624916624
8630,Veurne,Brugse Steenweg,113,51.0754922878,2.67774212735
8630,Veurne,Ieperse Steenweg,112,51.0586232303,2.66840082831
8630,Veurne,Oude Vestingstraat,83,51.0733409409,2.66593499232
8630,Veurne,Zannekinlaan,37,51.0754020375,2.67605824159
8630,Veurne,Klokhofstraat,38,51.0695377847,2.64106157439
8630,Veurne,Hobelaan,80,51.0758836261,2.67921875644
8630,Veurne,Ollevierslaan,32,51.0767953676,2.66120381312
8630,Veurne,W. Cobergherstraat,2,51.0260974045,2.60854627144
8630,Veurne,Noordstraat,52,51.0768650553,2.66229714866
8630,Veurne,Klinieklaan,3,51.0616647854,2.67054514408
8630,Veurne,Pannestraat,89,51.0759601894,2.65610368269
8630,Veurne,Voetbalstraat,4,51.0770308604,2.66954992395
