PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
8570,Anzegem,Overakker,97,50.835094468,3.38821420331
8570,Anzegem,Stientjesstraat,43,50.8336406604,3.44942270052
8570,Anzegem,Materzeelstraat,4,50.8335308432,3.44488425306
8570,Anzegem,Buyckstraat,3,50.8337026675,3.47715797534
8570,Anzegem,Delfien Vanhautestraat,46,50.8429034005,3.40861557638
8570,Anzegem,Bosstraat,22,50.8363600087,3.40963843117
8570,Anzegem,Grote Leiestraat,72,50.8548989272,3.45986230105
8570,Anzegem,Klokketuin,45,50.845844556,3.44573881599
8570,Anzegem,Kruisweg,30,50.8433661997,3.47064788511
8570,Anzegem,Grote Leiestraat,90,50.8560723297,3.45726585724
8570,Anzegem,Cardijnstraat,10,50.8416642364,3.40432465278
8570,Anzegem,Hoogveld,37,50.8203762633,3.43121493051
8570,Anzegem,Kruisweg,12,50.8424306219,3.47141574065
8570,Anzegem,Olekenbosstraat,1,50.8317253756,3.38463190781
8570,Anzegem,Statiestraat,27,50.8319420034,3.48362604961
8570,Anzegem,Krekelheedstraat,13,50.8392336121,3.39129614683
8570,Anzegem,Sint Antoniusstraat,113,50.8270052151,3.43375640545
8570,Anzegem,Ingooigemplaats,24,50.8178493213,3.43286481517
8570,Anzegem,Grote Leiestraat,54,50.8513238819,3.4637232596
8570,Anzegem,Vichteplaats,15,50.8365535325,3.40380046502
8570,Anzegem,Oude Elstweg,3,50.841704594,3.42167600006
8570,Anzegem,Oude Hulstweg,10,50.8346451414,3.43652459174
8570,Anzegem,Overakker,79,50.8354190089,3.38754627771
8570,Anzegem,Oudenaardestraat,63,50.8408994631,3.41794501803
8570,Anzegem,Jagershoek,2,50.841720737,3.38726262619
8570,Anzegem,Materzeelstraat,28,50.8379696537,3.43599402591
8570,Anzegem,Wortegemsesteenweg,47,50.8357954987,3.48472765754
8570,Anzegem,Steenbruggestraat,10,50.8520424598,3.46106786015
8570,Anzegem,Borreberg,32,50.8346256385,3.48100468862
8570,Anzegem,Klokketuin,81,50.8475427654,3.44529935433
8570,Anzegem,Vichtsesteenweg,122,50.8488205256,3.4448858703
8570,Anzegem,Steenbrugmolenstraat,4,50.8529499637,3.47187957913
8570,Anzegem,Pieter Busschaertstraat,13,50.8374625681,3.40730839749
8570,Anzegem,Buyckstraat,91,50.8369393402,3.46856527157
8570,Anzegem,Bloeistraat,5,50.8425730369,3.45401978124
8570,Anzegem,Berglaan,48,50.8308012336,3.47314095056
8570,Anzegem,Landergemstraat,2A,50.8385378908,3.47278298544
8570,Anzegem,Wortegemsesteenweg,12,50.833237384,3.48182629677
8570,Anzegem,Otegemstraat,25,50.8315458742,3.40684768232
8570,Anzegem,Overakker,9,50.8354967686,3.38595570622
8570,Anzegem,René Declercqstraat,12,50.8413547074,3.42509261859
8570,Anzegem,Bouvelostraat,15,50.8302850711,3.50498347543
8570,Anzegem,Goed ter Motestraat,33,50.8273182712,3.42731690183
8570,Anzegem,Heirbaan,1,50.8426900803,3.41768206507
8570,Anzegem,Waregemstraat,21,50.8419057663,3.40515162559
8570,Anzegem,Bevrijdingslaan,20,50.8258100472,3.4914998282
8570,Anzegem,Hooiestraat,1,50.8365329766,3.39139981495
8570,Anzegem,Alfred De Taeyelaan,23,50.8301279941,3.40584805856
8570,Anzegem,Zwevegemstraat,11,50.817837061,3.42911616534
8570,Anzegem,Berglaan,66,50.8301474083,3.47188588933
8570,Anzegem,Lange Winterstraat,35,50.8426912902,3.45589433212
8570,Anzegem,Kleine Leiestraat,9,50.8516996397,3.45335459863
8570,Anzegem,Oudstrijdersstraat,22,50.8319358775,3.48006824914
8570,Anzegem,Bietenstraat,4,50.837814985,3.41452192951
8570,Anzegem,Knokstraat,35,50.8453572631,3.40246667998
8570,Anzegem,Statiestraat,3,50.8328427862,3.48163356828
8570,Anzegem,Hoekstraat,57,50.8371147672,3.40937742623
8570,Anzegem,Buyckstraat,73,50.8361911293,3.47056534864
8570,Anzegem,Hoogveld,19,50.8210493141,3.43029773105
8570,Anzegem,Pastoor Verrieststraat,97,50.820524021,3.43851547605
8570,Anzegem,Wortegemsesteenweg,30,50.8337521824,3.48311443181
8570,Anzegem,Zwevegemstraat,46,50.8164683773,3.42065932736
8570,Anzegem,Otegemstraat,5A,50.831861647,3.4073453287
8570,Anzegem,Borreberg,14,50.8341488358,3.47971526658
8570,Anzegem,Weedries,5,50.8370108932,3.49011588103
8570,Anzegem,Grote Leiestraat,2,50.8439736362,3.46954036754
8570,Anzegem,Veldstraat,9,50.8379127407,3.41276963522
8570,Anzegem,Klijtberg,119,50.8380544295,3.41817019063
8570,Anzegem,Vichteplaats,33,50.8358828916,3.40424212481
8570,Anzegem,Guido Gezellestraat,22,50.8215326475,3.43839164942
8570,Anzegem,Borreberg,60,50.8351260644,3.48034375367
8570,Anzegem,Weggevoerdenlaan,40,50.8375482612,3.41482265216
8570,Anzegem,Buyckstraat,27,50.8342309603,3.47510550114
