PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
3540,Herk-de-Stad,Keernestraat,82,50.9280991245,5.15580880065
3540,Herk-de-Stad,Vanarenberglaan,16,50.9555615952,5.18106889847
3540,Herk-de-Stad,Vogelzangstraat,13,50.9193731253,5.2107111232
3540,Herk-de-Stad,Dreefstraat,4,50.9409212141,5.13515981678
3540,Herk-de-Stad,Hasseltsestraat,17,50.9414201111,5.16823541156
3540,Herk-de-Stad,Grote Hoolstraat,105,50.9385769085,5.15407648706
3540,Herk-de-Stad,Rummenweg,122,50.9250849467,5.15876384534
3540,Herk-de-Stad,Eikenstraat,3,50.9054317058,5.19848719986
3540,Herk-de-Stad,Reyerstraat,32,50.960442076,5.19448639482
3540,Herk-de-Stad,Sint-Truidersteenweg,65,50.9298093765,5.17040421821
3540,Herk-de-Stad,Steenweg,66,50.9469102801,5.20522172947
3540,Herk-de-Stad,Grotestraat,54,50.9502221012,5.2051749605
3540,Herk-de-Stad,Neerstraat,43,50.9617098642,5.18199187936
3540,Herk-de-Stad,Tichelstraat,50,50.957471331,5.18684005224
3540,Herk-de-Stad,Paulusstraat,17,50.9509566708,5.21202474747
3540,Herk-de-Stad,Blijkbaan,24,50.9404130014,5.17071135558
3540,Herk-de-Stad,Minstraat,20,50.9540495767,5.19842252835
3540,Herk-de-Stad,Broekstraat,40,50.9612748298,5.20934980688
3540,Herk-de-Stad,Kiezelweg,115,50.9569737281,5.1770652799
3540,Herk-de-Stad,Neerstraat,61,50.9620069985,5.18498270872
3540,Herk-de-Stad,Grotestraat,90,50.9502839114,5.2099258607
3540,Herk-de-Stad,Oude straat,86,50.9411873423,5.14911697978
3540,Herk-de-Stad,Keernestraat,100,50.926320685,5.15649015716
3540,Herk-de-Stad,Steenweg,84,50.9465650336,5.20228110334
3540,Herk-de-Stad,Terbermenweg,200,50.8949575177,5.19259642761
3540,Herk-de-Stad,Kleine Hoolstraat,16,50.9359534813,5.16347267725
3540,Herk-de-Stad,Bommerstraat,7,50.9306090514,5.15137544767
3540,Herk-de-Stad,Jodestraat,2,50.9225546339,5.17618064693
3540,Herk-de-Stad,Smolderstraat,150,50.9009857633,5.18917756494
3540,Herk-de-Stad,Korpse straat,13,50.931988496,5.13569007485
3540,Herk-de-Stad,Hasseltsestraat,35,50.9420271901,5.16812994277
3540,Herk-de-Stad,Schoolstraat,23,50.9067612797,5.19972440065
3540,Herk-de-Stad,Keernestraat,64,50.9330358824,5.15310746527
3540,Herk-de-Stad,Sint-Truidersteenweg,189,50.9154527879,5.17619944499
3540,Herk-de-Stad,Popelierestraat,7,50.9332793561,5.18303526553
3540,Herk-de-Stad,Markt,12,50.9403346416,5.16461594875
3540,Herk-de-Stad,Terbermenweg,28,50.905050611,5.19563645886
3540,Herk-de-Stad,Pannestraat,16,50.9650262092,5.2017216675
3540,Herk-de-Stad,Houwijkerstraat,38,50.9309480279,5.17278329932
3540,Herk-de-Stad,Beukenstraat,16,50.9055753114,5.19726073372
3540,Herk-de-Stad,Oppum,13,50.9282013556,5.16989236763
3540,Herk-de-Stad,Steenweg,102,50.9459872082,5.19760144442
3540,Herk-de-Stad,Kerkstraat,72,50.958738784,5.18521401389
3540,Herk-de-Stad,Berkenstraat,9,50.9381844117,5.13606263702
3540,Herk-de-Stad,Kiezelweg,79,50.9544909133,5.17853041655
3540,Herk-de-Stad,Diestsesteenweg,54,50.941630285,5.15702777623
3540,Herk-de-Stad,Stapstraat,58,50.948089684,5.19112685037
3540,Herk-de-Stad,Kerkstraat,26,50.9582358681,5.17968987492
3540,Herk-de-Stad,Muggenhoek,7,50.9575747536,5.1835621136
3540,Herk-de-Stad,Timmerstraat,5,50.9194884575,5.16601701464
3540,Herk-de-Stad,Grote Hoolstraat,69,50.9368849099,5.15783548086
3540,Herk-de-Stad,Kleine Kruisstraat,45,50.9248710556,5.18271343353
3540,Herk-de-Stad,Industrieweg,1319,50.9489123129,5.16274465097
3540,Herk-de-Stad,Oppum,31,50.9287687629,5.16983093858
3540,Herk-de-Stad,Doelstraat,30,50.9395997312,5.17296670997
3540,Herk-de-Stad,Kerkstraat,90,50.9592806734,5.18803060071
3540,Herk-de-Stad,Manestraat,10,50.9541881912,5.18238609724
3540,Herk-de-Stad,Sint-Truidersteenweg,83,50.9284229021,5.17096629211
3540,Herk-de-Stad,Sint-Jorislaan,26,50.961003743,5.1888805148
3540,Herk-de-Stad,Kiezelweg,9,50.945282327,5.17841314288
3540,Herk-de-Stad,Grote Baan,80,50.9387318649,5.13867517204
3540,Herk-de-Stad,Sint-Jorislaan,72,50.958091011,5.19274115814
3540,Herk-de-Stad,Endepoelstraat,32,50.928654054,5.16816921025
3540,Herk-de-Stad,Sint-Jorislaan,2,50.9625877454,5.18682946383
3540,Herk-de-Stad,Manestraat,63,50.9511150619,5.18726007462
3540,Herk-de-Stad,Schopstraat,6,50.9064792609,5.18697171044
3540,Herk-de-Stad,Rummenweg,175,50.9161484245,5.15068387375
3540,Herk-de-Stad,Bampsstraat,52,50.9352179029,5.14225142991
3540,Herk-de-Stad,Sint-Truidersteenweg,12,50.9387324994,5.16785606567
3540,Herk-de-Stad,Stevoortweg,148,50.9280857519,5.20229852302
3540,Herk-de-Stad,Koestraat,8,50.9126141189,5.20220244095
3540,Herk-de-Stad,Dorpsstraat,35,50.9378096288,5.13416208779
3540,Herk-de-Stad,Tuffellaan,30,50.9570733374,5.18290918072
3540,Herk-de-Stad,Reyerstraat,85,50.9613211015,5.20393381183
3540,Herk-de-Stad,Donderveldstraat,20,50.9597014467,5.1998095477
3540,Herk-de-Stad,Rummenweg,157,50.9204182018,5.16083679185
3540,Herk-de-Stad,Wijerstraat,22,50.9148515074,5.22303368277
3540,Herk-de-Stad,Grote Baan,16,50.9450744548,5.13922875134
3540,Herk-de-Stad,Onze Lieve Vrouwstraat,8,50.9401735595,5.13841343301
3540,Herk-de-Stad,Wijerkensweg,4,50.9300571478,5.18635684083
3540,Herk-de-Stad,Sint-Jansstraat,30,50.9535385888,5.17946127603
3540,Herk-de-Stad,Amandinaweg,69,50.9157207006,5.19244466469
3540,Herk-de-Stad,Smolderstraat,222,50.8952223032,5.1892827558
3540,Herk-de-Stad,Sint-Jorislaan,90,50.9561041732,5.19421466767
3540,Herk-de-Stad,Grotstraat,9,50.9542489125,5.21232623721
3540,Herk-de-Stad,Kapelstraat,44,50.9499832769,5.20805570924
3540,Herk-de-Stad,Grote Hoolstraat,34,50.9336241655,5.16212577702
3540,Herk-de-Stad,Dorpsstraat,17,50.9394364881,5.13358509654
3540,Herk-de-Stad,Diestsesteenweg,89,50.9441071819,5.14688686896
3540,Herk-de-Stad,Endepoelstraat,60,50.9264852347,5.17071635985
3540,Herk-de-Stad,Tichelstraat,39,50.9562592142,5.18533235598
3540,Herk-de-Stad,Reyerstraat,60,50.9614544469,5.20677023243
3540,Herk-de-Stad,Manestraat,45,50.9527102127,5.18586513533
3540,Herk-de-Stad,Tichelstraat,128,50.9558920353,5.18579010348
3540,Herk-de-Stad,Kleinstraat,21,50.9553111495,5.21431394606
3540,Herk-de-Stad,Beerbosstraat,26,50.9540949107,5.16702726463
3540,Herk-de-Stad,Paulusstraat,47,50.9526817109,5.21540081773
3540,Herk-de-Stad,Amandinaweg,151,50.9085116401,5.2000764736
3540,Herk-de-Stad,Doelstraat,12,50.9415278701,5.1720724982
3540,Herk-de-Stad,Pastorijstraat,45,50.9418250423,5.13364342643
3540,Herk-de-Stad,Sint-Jorislaan,178,50.9484172241,5.19813894994
3540,Herk-de-Stad,Pikkeleerstraat,69,50.9322898993,5.16553708037
3540,Herk-de-Stad,Diestsesteenweg,2,50.9406395121,5.16329786717
3540,Herk-de-Stad,Leemkuilstraat,18,50.9569947136,5.19620598184
3540,Herk-de-Stad,Bosstraat,57,50.9438360511,5.20982522284
3540,Herk-de-Stad,Broekstraat,29,50.9618066815,5.21165604116
3540,Herk-de-Stad,Rummenweg,86,50.9272707487,5.16184059973
3540,Herk-de-Stad,Rode Kruisstraat,57,50.9091338654,5.19210290737
3540,Herk-de-Stad,Heerlestraat,13,50.9515036962,5.20149240179
3540,Herk-de-Stad,Pikkeleerstraat,34,50.9320128716,5.16620668293
3540,Herk-de-Stad,Peetersstraat,1,50.9179157501,5.14085133468
3540,Herk-de-Stad,Lijsterbesstraat,19,50.9049594727,5.20049223579
3540,Herk-de-Stad,Sint-Truidersteenweg,101,50.9272017468,5.17156786279
3540,Herk-de-Stad,Endepoelstraat,42,50.9276478473,5.16882544854
3540,Herk-de-Stad,Nachtegaalstraat,71,50.9561638127,5.21367957817
3540,Herk-de-Stad,Rode Kruisstraat,22,50.9104020152,5.19586901645
3540,Herk-de-Stad,Reyerstraat,42,50.9619144897,5.20074504658
3540,Herk-de-Stad,Lindeboomstraat,73,50.9056125895,5.19956613649
3540,Herk-de-Stad,Kiezelweg,143,50.9597552634,5.17618703544
3540,Herk-de-Stad,Korpse straat,66,50.9243187611,5.13637991177
3540,Herk-de-Stad,Zoolstraat,20,50.9591005199,5.21424055824
3540,Herk-de-Stad,Stevoortweg,221,50.9215354967,5.22566295177
3540,Herk-de-Stad,Hoogstraat,13,50.9586860996,5.19552229561
3540,Herk-de-Stad,Nieuwstraat,25,50.9386539495,5.13720300887
3540,Herk-de-Stad,Lindeboomstraat,20,50.9039246156,5.19748507771
3540,Herk-de-Stad,Grotstraat,44,50.9529042759,5.21867758327
3540,Herk-de-Stad,Korpse straat,31,50.93029948,5.13401229781
3540,Herk-de-Stad,Industrieweg,1050,50.9452781886,5.16823192601
3540,Herk-de-Stad,Nachtegaalstraat,53,50.9552379628,5.21200187884
3540,Herk-de-Stad,Rummenweg,15,50.9318034719,5.16714971294
3540,Herk-de-Stad,Grotestraat,26,50.9492121711,5.20167326332
3540,Herk-de-Stad,Steenweg,173,50.9440667242,5.17763099869
3540,Herk-de-Stad,Rode Kruisstraat,75,50.9078698048,5.19602527442
3540,Herk-de-Stad,Théophile Donnéstraat,47,50.9394809283,5.14211646914
3540,Herk-de-Stad,Théophile Donnéstraat,81,50.9366441739,5.14447920629
3540,Herk-de-Stad,Bampsstraat,70,50.9359325489,5.14401571861
3540,Herk-de-Stad,Nieuwstraat,1,50.9405498323,5.13593303884
3540,Herk-de-Stad,Lindeboomstraat,55,50.9055226908,5.20127824189
