PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
3730,Hoeselt,Sint-Annastraat,5,50.8177324815,5.46634033778
3730,Hoeselt,Nederstraat,48,50.8716546388,5.48094662367
3730,Hoeselt,Anjelierenlaan,4,50.8429884726,5.47970239696
3730,Hoeselt,Sparrenlaan,11,50.8458154414,5.48405799462
3730,Hoeselt,Populierenstraat,6,50.8535033609,5.47851262744
3730,Hoeselt,Bronstraat,24,50.8311040915,5.47642248172
3730,Hoeselt,Molenstraat,79,50.8282548476,5.50376178525
3730,Hoeselt,Panisbergstraat,7,50.8328000906,5.47216099931
3730,Hoeselt,Groenstraat,7,50.85867611,5.48116142328
3730,Hoeselt,Industrielaan,31,50.8602604555,5.49291981804
3730,Hoeselt,Romershovenstraat,197A,50.8760039681,5.45522187974
3730,Hoeselt,Kasteelstraat,20,50.8518591408,5.47621615402
3730,Hoeselt,Marktstraat,10,50.8286357975,5.44929661404
3730,Hoeselt,Rozenlaan,13,50.8432516983,5.48231870287
3730,Hoeselt,Hooilingenstraat,23,50.8484170852,5.48022856817
3730,Hoeselt,Bilzersteenweg,11,50.8512941637,5.49290590556
3730,Hoeselt,Leurestraat,10,50.8307148691,5.44818290398
3730,Hoeselt,Fazantstraat,3,50.8175689084,5.43681932382
3730,Hoeselt,Sint-Hubertusstraat,30,50.8285909767,5.45009109208
3730,Hoeselt,Bergweidestraat,18,50.8535869192,5.480434848
3730,Hoeselt,Nieuwe Baan,54,50.8247363774,5.48452894104
3730,Hoeselt,Oude Nederbaan,11,50.8537206556,5.48763967413
3730,Hoeselt,Rootstraat,6,50.8687098038,5.47860394046
3730,Hoeselt,Eikenbosstraat,2A,50.8770630217,5.45077946804
3730,Hoeselt,Sitsingenstraat,3A,50.8621676278,5.44556447114
3730,Hoeselt,Romershovenstraat,180,50.8726006392,5.45497077002
3730,Hoeselt,Kleistraat,54,50.8835221404,5.47359012323
3730,Hoeselt,Hernerweg,59,50.8216601129,5.46078836883
3730,Hoeselt,Droogbroekstraat,64,50.8524941247,5.50227945103
3730,Hoeselt,Kerkstraat,10,50.8505968406,5.48954674437
3730,Hoeselt,Zapstraat,10,50.8488871397,5.49314838194
3730,Hoeselt,Romershovenstraat,98,50.8622062321,5.45821140509
3730,Hoeselt,Herenstraat,16,50.828182433,5.45289433884
3730,Hoeselt,de Bormanlaan,61,50.8463135404,5.47849585955
3730,Hoeselt,L. Lambrechtsstraat,9,50.8494179452,5.48949631869
3730,Hoeselt,Kruisstraat,2,50.8469851752,5.4782064046
3730,Hoeselt,Groenstraat,77,50.8674713578,5.47887088775
3730,Hoeselt,Droogbroekstraat,11,50.8529825982,5.49592849169
3730,Hoeselt,Schepenenlaan,11,50.8493014819,5.48649668994
3730,Hoeselt,O.-L.-Vrouwplein,6,50.8694984645,5.48190274135
3730,Hoeselt,Torenstraat,10,50.8340060829,5.47803567587
3730,Hoeselt,Beisstraat,6,50.822174574,5.49655804924
3730,Hoeselt,Dorpsstraat,54A,50.8501621316,5.48305160139
3730,Hoeselt,Romershovenstraat,27,50.8540255625,5.45951524256
3730,Hoeselt,Europalaan,9,50.8468305789,5.48660419039
3730,Hoeselt,Broekstraat,12,50.8441680775,5.49470452593
3730,Hoeselt,O.-L.-Vrouwstraat,13,50.8464467614,5.48985273718
3730,Hoeselt,Kruisstraat,72,50.8512281401,5.47483104045
3730,Hoeselt,Gansterenstraat,10,50.8530554533,5.48858053316
3730,Hoeselt,Katteveldstraat,14,50.8353300351,5.4794872488
3730,Hoeselt,Hombroekstraat,22,50.8668488318,5.46731398069
3730,Hoeselt,Herenstraat,34,50.8300272687,5.45583611265
3730,Hoeselt,Bergstraat,13,50.8536552352,5.48513766955
3730,Hoeselt,Nederstraat,34A,50.8709074012,5.48156687308
3730,Hoeselt,Kruisstraat,26,50.8482329856,5.47656976991
3730,Hoeselt,Bilzersteenweg,46B,50.8551456166,5.49582700422
3730,Hoeselt,Groenstraat,95,50.8690974938,5.48170342035
3730,Hoeselt,Stijn Streuvelslaan,10,50.8455863374,5.48484452288
3730,Hoeselt,de Bormanlaan,8,50.8473385111,5.48645679873
3730,Hoeselt,Onderstraat,23,50.8339623785,5.47740983097
3730,Hoeselt,Romershovenstraat,169A,50.8709227347,5.45453653753
3730,Hoeselt,Beukenlaan,52,50.8482381956,5.48048223263
3730,Hoeselt,Kleistraat,26,50.8807907397,5.47500408547
3730,Hoeselt,Bruggestraat,27,50.8516696813,5.45492827524
3730,Hoeselt,Tommenstraat,22,50.8250773838,5.44988760983
3730,Hoeselt,Hooilingenstraat,51,50.8460824222,5.47824600509
3730,Hoeselt,Stijn Streuvelslaan,45,50.8430609859,5.48309673521
3730,Hoeselt,Pastorijstraat,5,50.8290658528,5.49290210804
3730,Hoeselt,Groenstraat,30A,50.8610482704,5.47981299835
3730,Hoeselt,Guido Gezellelaan,14,50.8467196245,5.48422743575
3730,Hoeselt,Bergstraat,31,50.8548482575,5.48445969175
3730,Hoeselt,Heibrikstraat,14,50.8568646313,5.48094181926
3730,Hoeselt,Sint-Hubertusstraat,83,50.8319274587,5.45049850532
3730,Hoeselt,Groenstraat,59,50.8649822394,5.47961314373
3730,Hoeselt,Hooilingenstraat,76,50.8447313815,5.4759586596
3730,Hoeselt,Molenbroekstraat,2,50.8360070004,5.49847651957
3730,Hoeselt,Buckenslindestraat,1A,50.8414487928,5.49978365215
3730,Hoeselt,Zapstraat,45,50.8466031759,5.49382364201
3730,Hoeselt,Hernerweg,141,50.8261823939,5.45219552999
3730,Hoeselt,Romershovenstraat,134,50.86656765,5.45317071013
3730,Hoeselt,Bilzersteenweg,46,50.8549219555,5.49660978686
3730,Hoeselt,Melleveldstraat,1,50.8690375954,5.48014171318
3730,Hoeselt,Paneelstraat,5,50.8754921673,5.46255055638
3730,Hoeselt,Tongersesteenweg,51A,50.8451608424,5.48599288876
3730,Hoeselt,Tongersesteenweg,140,50.8313682811,5.47224435585
3730,Hoeselt,O.-L.-Vrouwstraat,41,50.8457133586,5.4928609692
3730,Hoeselt,Tongersesteenweg,51,50.8453693744,5.48628086499
3730,Hoeselt,Droogbroekstraat,18,50.8523643795,5.49745450516
3730,Hoeselt,Hernerweg,95,50.8245351724,5.4574587917
3730,Hoeselt,Kalvarieberg,65,50.8218527361,5.43673712807
3730,Hoeselt,Trulstraat,38,50.8321325854,5.49386219049
3730,Hoeselt,Hulstraat,6,50.8517110646,5.48577644541
3730,Hoeselt,Nachtegaalstraat,87,50.8222446935,5.4380805002
3730,Hoeselt,Dr. Willem Meersstraat,10,50.8522896432,5.48115887117
3730,Hoeselt,Klaphoekstraat,36,50.8300924509,5.4900068445
3730,Hoeselt,Oude-Melkerijstraat,1,50.8538251177,5.47622302518
3730,Hoeselt,Rode-Kruislaan,15,50.8471221197,5.48282015333
3730,Hoeselt,Dorpsstraat,1,50.849649712,5.48868836695
3730,Hoeselt,Hernerweg,77,50.8229344645,5.45918286516
3730,Hoeselt,Hardveldstraat,7,50.8401016883,5.49842773514
3730,Hoeselt,Tongersesteenweg,129,50.8318842841,5.4734617503
3730,Hoeselt,Romershovenstraat,116,50.8636928987,5.4549742563
3730,Hoeselt,Heibrikstraat,49,50.8546117281,5.47834920199
3730,Hoeselt,Proefbosstraat,84,50.8722972115,5.47163429182
3730,Hoeselt,Sint-Annastraat,29,50.8159738418,5.46506304294
3730,Hoeselt,Rozenlaan,31,50.8424799353,5.48100440717
3730,Hoeselt,Parkstraat,39,50.8559160898,5.49347900635
3730,Hoeselt,Bovenstraat,57,50.8291647671,5.47585834622
3730,Hoeselt,Acacialaan,21,50.844828448,5.48244270074
