PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
8511,Kortrijk,Oudstrijderslaan,28,50.7808257816,3.22659801352
8511,Kortrijk,Meibloemstraat,15,50.7778618535,3.21916540615
8511,Kortrijk,Oudstrijderslaan,4,50.7801804035,3.22742609
8511,Kortrijk,Moeskroensesteenweg,128,50.7774193651,3.2278340228
8511,Kortrijk,Draaiweg,8,50.7705030457,3.23471339763
8511,Kortrijk,Lauwsestraat,33,50.779387434,3.22530642834
8511,Kortrijk,Scheermolenerf,58,50.7779221347,3.22429464455
8511,Kortrijk,Lijsterstraat,21,50.781775665,3.22885223186
8511,Kortrijk,Scheermolenerf,23,50.7782097424,3.22476354934
8511,Kortrijk,Lauwsestraat,86,50.7798428095,3.22506635259
8511,Kortrijk,Lauwsestraat,229,50.7839218383,3.21528106934
8511,Kortrijk,Kapelhoekstraat,1,50.7837143026,3.22942208571
8511,Kortrijk,Scheermolenerf,76,50.77721775,3.22505380146
8511,Kortrijk,Fonteinmeers,7,50.7707781925,3.23691061645
8511,Kortrijk,Moeskroensesteenweg,22,50.7829127403,3.23322502717
8511,Kortrijk,Ledeganckstraat,23,50.7803717028,3.22838406085
8511,Kortrijk,Kobbestraat,12,50.7834998986,3.21379279313
8511,Kortrijk,Kapelhoekstraat,53,50.7917038787,3.21617838853
8511,Kortrijk,Vijfwegen,12,50.7795451127,3.21654852551
8511,Kortrijk,Moeskroensesteenweg,192,50.7715003994,3.22587869545
8511,Kortrijk,Talpenhoekstraat,17,50.772486554,3.23564893491
8511,Kortrijk,Sterrestraat,3,50.7744202812,3.2257726897
8511,Kortrijk,Brechtendale,1,50.7701174717,3.23583252447
8511,Kortrijk,Antoon Van Vlienderbekestraat,15,50.7700883242,3.23541242586
8511,Kortrijk,Luingnestraat,197,50.7662457381,3.23417394793
8511,Kortrijk,Nachtegaalstraat,20,50.7819275302,3.22816047149
8511,Kortrijk,Moeskroensesteenweg,57,50.7794711288,3.23170827177
8511,Kortrijk,Bijstert,14,50.7735570701,3.23088883915
8511,Kortrijk,Ledeganckstraat,41,50.7806791445,3.22897123034
8511,Kortrijk,Knokstraat,57,50.7781864425,3.23254231601
8511,Kortrijk,Luingnestraat,37,50.7757668818,3.23281379726
8511,Kortrijk,Nachtegaalstraat,27,50.7820159644,3.22751051907
8511,Kortrijk,Lauwsestraat,43,50.7795713121,3.22472792688
8511,Kortrijk,Moeskroensesteenweg,75,50.7782340664,3.23007591376
8511,Kortrijk,Moeskroensesteenweg,93,50.7777903649,3.22913174397
8511,Kortrijk,Zevekotestraat,5,50.7741463248,3.23252874125
8511,Kortrijk,Schorbeekstraat,31,50.7693822567,3.22839643135
8511,Kortrijk,Aalbekeplaats,15,50.7792703872,3.2308398727
8511,Kortrijk,Oudstrijderslaan,21,50.7803620674,3.22637952612
8511,Kortrijk,Lauwsestraat,222,50.7853070904,3.21456453592
8511,Kortrijk,Garenwinderstraat,24,50.7787521453,3.22533376233
8511,Kortrijk,Schorbeekstraat,13,50.7696941595,3.22727153018
8511,Kortrijk,Lijsterstraat,28,50.782034825,3.2291898609
8511,Kortrijk,Zevekotestraat,19,50.7738793147,3.23172399904
8511,Kortrijk,Doomanstraat,46,50.7789855686,3.21836442761
8511,Kortrijk,Luingnestraat,101,50.7724155631,3.23360935148
8511,Kortrijk,Luingnestraat,73,50.774143638,3.23386561257
8511,Kortrijk,Kanariestraat,7,50.7818433372,3.22996823336
8511,Kortrijk,Knokstraat,22,50.7784230073,3.23230320014
8511,Kortrijk,Luingnestraat,91,50.7730978613,3.2348525542
8511,Kortrijk,Lauwsestraat,122,50.7805121472,3.22201904055
8511,Kortrijk,Zevekotestraat,37,50.7723337714,3.2303316776
8511,Kortrijk,Vijfwegen,5,50.7792049318,3.21623154227
8511,Kortrijk,Oudstrijderslaan,56,50.780238138,3.22526960958
8511,Kortrijk,Doomanstraat,26,50.7766721244,3.21967131255
8511,Kortrijk,Schorbeekstraat,84,50.7676920328,3.2303416214
8511,Kortrijk,Moeskroensesteenweg,246,50.767792314,3.22452214531
8511,Kortrijk,Antoon Van Vlienderbekestraat,8,50.7695662034,3.23498207418
8511,Kortrijk,Ommegangstraat,15,50.7799184969,3.22990189191
8511,Kortrijk,Luingnestraat,208,50.7646818659,3.2332347206
8511,Kortrijk,Moeskroensesteenweg,211,50.7704219615,3.22585140685
8511,Kortrijk,Luingnestraat,226,50.7639281972,3.23461094792
8511,Kortrijk,Preisbergstraat,17,50.7864864901,3.21513003529
8511,Kortrijk,Lauwsestraat,78,50.7797521639,3.22591217074
8511,Kortrijk,Luingnestraat,55,50.7746111368,3.2336130187
8511,Kortrijk,Talpenhoekstraat,10,50.7721210527,3.23436393854
8511,Kortrijk,Sterrestraat,55,50.7751755975,3.22646446889
8511,Kortrijk,Lauwsestraat,240,50.7859345645,3.21380811067
8511,Kortrijk,Bergstraat,26,50.7776836176,3.2316182696
8511,Kortrijk,Sterrestraat,20,50.7752662042,3.22391081754
8511,Kortrijk,Vijfwegen,19,50.7797671301,3.21624132579
8511,Kortrijk,Lauwsestraat,140,50.7808313941,3.22095236068
8511,Kortrijk,Kruisboomstraat,16,50.7702650176,3.24024880361
8511,Kortrijk,Bijstert,5,50.7730520541,3.23242596603
8511,Kortrijk,Scheermolenerf,31,50.7778603828,3.22479330468
8511,Kortrijk,Sterrestraat,37,50.7753961792,3.22435856717
8511,Kortrijk,Aalbekeplaats,8,50.7791033276,3.23036658926
8511,Kortrijk,Lijsterstraat,13,50.7812743917,3.2294212622
8511,Kortrijk,Luingnestraat,189,50.766521374,3.23588114477
8511,Kortrijk,Nachtegaalstraat,12,50.781556823,3.22850951784
8511,Kortrijk,Garenwinderstraat,7,50.7775706242,3.22671168622
8511,Kortrijk,Sterrebergstraat,9,50.7690239044,3.22424043872
8511,Kortrijk,Vondelstraat,6,50.777642513,3.23091266407
8511,Kortrijk,Scheermolenerf,13,50.7782189939,3.22428388656
8511,Kortrijk,Scheermolenerf,66,50.7776159015,3.22471728082
8511,Kortrijk,Moeskroensesteenweg,184,50.7722540737,3.22595030297
