PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
8908,Ieper,de Cerfstraat,5,50.8566478932,2.82026155465
8908,Ieper,Poperingseweg,421,50.8548272189,2.82038444932
8908,Ieper,Paupersstraat,10,50.8402952683,2.7789281881
8908,Ieper,Poperingseweg,403,50.8543892077,2.82126081856
8908,Ieper,Bellestraat,15,50.8520041126,2.82275276217
8908,Ieper,Hazewindstraat,14,50.8475186982,2.83708468814
8908,Ieper,Rodenbachstraat,62,50.850077865,2.82994735048
8908,Ieper,Poperingseweg,310,50.8545106198,2.81081245905
8908,Ieper,Poperingseweg,209,50.8525547802,2.83358194631
8908,Ieper,Poperingseweg,273,50.8528963903,2.82859589485
8908,Ieper,Casselstraat,56,50.8455904992,2.78280759154
8908,Ieper,Kasteelweg,24,50.8558199032,2.81720090345
8908,Ieper,Gezellestraat,27,50.8555812781,2.82545839182
8908,Ieper,Rodenbachstraat,44,50.8504116671,2.82921701835
8908,Ieper,Poperingseweg,227,50.8527090408,2.83254213436
8908,Ieper,Sint-Pieterstraat,56,50.8604415252,2.78081640368
8908,Ieper,Brielenstraat,64,50.8566249228,2.82762099636
8908,Ieper,Streuvelswijk,24,50.8582031616,2.82842715021
8908,Ieper,Dikkebusseweg,242,50.8386197092,2.86465016438
8908,Ieper,Bellestraat,33,50.851573287,2.82210119215
8908,Ieper,Poperingseweg,345,50.8534265825,2.82459816122
8908,Ieper,Gezellestraat,3,50.8540512658,2.82437636463
8908,Ieper,Poperingseweg,701,50.8542075762,2.77923416656
8908,Ieper,Poperingseweg,291,50.8529518794,2.82791880566
8908,Ieper,Casselstraat,21,50.8430533513,2.78737684379
8908,Ieper,Kerkplein,7,50.8555009121,2.8211110113
8908,Ieper,Poperingseweg,363,50.8538053191,2.82334964173
8908,Ieper,de Cerfstraat,57,50.8563156527,2.82422484426
8908,Ieper,Pottemstraat,51,50.8556868499,2.83212564334
8908,Ieper,Landingstraat,28,50.8540529394,2.83076753439
8908,Ieper,Brielenstraat,46,50.8576665241,2.83033721652
8908,Ieper,Hoge Akkerweg,4,50.8518526831,2.83228007006
8908,Ieper,Poperingseweg,255,50.8528801835,2.83022536958
8908,Ieper,Kasteelweg,59,50.8565227583,2.81718679853
8908,Ieper,Bellestraat,68,50.8498643478,2.81867232316
8908,Ieper,Vlamertingestraat,39,50.8582173894,2.82720995099
8908,Ieper,Hospitaalstraat,28,50.8625832219,2.82179505057
8908,Ieper,Streuvelswijk,59,50.8593392703,2.8290196856
8908,Ieper,Rodenbachstraat,16,50.8523071764,2.8250307937
8908,Ieper,Hospitaalstraat,4,50.8553477522,2.8205153223
8908,Ieper,Frezenbergstraat,9,50.8383198877,2.86284531256
8908,Ieper,Galgestraat,19,50.8612676644,2.77686068848
8908,Ieper,Zevekotestraat,44,50.8517592816,2.7858996878
8908,Ieper,Poperingseweg,611,50.8538092787,2.8077135251
8908,Ieper,de Cerfstraat,22,50.8563297453,2.8213770664
8908,Ieper,Rodenbachstraat,34,50.8507648234,2.82881755411
8908,Ieper,Poperingseweg,381,50.8538378173,2.82217882719
8908,Ieper,Bellestraat,8,50.852989311,2.82315587071
8908,Ieper,Poperingseweg,699,50.8543058137,2.78319869399
8908,Ieper,Poperingseweg,317,50.8531229439,2.82678622748
8908,Ieper,Dikkebusseweg,350,50.8252063518,2.84400009717
8908,Ieper,Bellestraat,104,50.8487298293,2.81683776249
8908,Ieper,Pottemstraat,33,50.8560922511,2.83127968303
8908,Ieper,Groezeweg,31,50.8538913664,2.82864952247
8908,Ieper,Omloopstraat,10,50.8458855028,2.86008132074
8908,Ieper,Groenejagerstraat,15,50.8365108879,2.83404087623
8908,Ieper,Adriaansensweg,1,50.8523968034,2.85694679323
8908,Ieper,Kleine Branderstraat,4A,50.8560544395,2.78763302591
8908,Ieper,Vlamertingestraat,57,50.8591576807,2.82715965463
8908,Ieper,Streuvelswijk,95,50.8582096209,2.82982408547
8908,Ieper,Brielenstraat,99,50.8568123065,2.82960787764
8908,Ieper,Bellestraat,86,50.8493102834,2.8181407822
8908,Ieper,Streuvelswijk,77,50.8586229564,2.82924828153
8908,Ieper,Gezellestraat,10,50.854491621,2.8251792413
8908,Ieper,Poperingseweg,210,50.8538342729,2.82422383323
8908,Ieper,Dikkebusseweg,339,50.8255432772,2.84957130023
8908,Ieper,Poperingseweg,492,50.8548432114,2.787968231
8908,Ieper,Pottemstraat,15,50.8562306379,2.8290379704
8908,Ieper,Casselstraat,38,50.8505504998,2.80395420891
8908,Ieper,Poperingseweg,503,50.853803246,2.8155996952
8908,Ieper,Brielenstraat,48,50.8575779334,2.83013640627
8908,Ieper,Poperingseweg,130,50.8532693325,2.83141901205
8908,Ieper,Landingstraat,11,50.854088494,2.82935798359
8908,Ieper,Steenputstraat,1,50.8544316414,2.78691201509
8908,Ieper,Poperingseweg,474,50.8547563533,2.79140918294
8908,Ieper,Poperingseweg,521,50.8543721679,2.81497052192
8908,Ieper,Galgestraat,20,50.8611470353,2.77909881806
8908,Ieper,Streuvelswijk,42,50.857389637,2.82775744553
8908,Ieper,Dikkebusseweg,344A,50.8259278312,2.84633268979
8908,Ieper,Poperingseweg,456,50.8561506012,2.79034771186
8908,Ieper,Hospitaalstraat,11,50.856167653,2.81872189374
8908,Ieper,de Cerfstraat,50,50.8558175017,2.82276174211
8908,Ieper,Dikkebusseweg,304,50.8281297431,2.855697687
8908,Ieper,Poperingseweg,112,50.8531200323,2.83320795581
8908,Ieper,Groezeweg,6,50.854898521,2.82637187608
8908,Ieper,Poperingseweg,335,50.8534513931,2.82524009746
8908,Ieper,Lissewallestraat,3,50.8483070646,2.81634950047
8908,Ieper,Zevekotestraat,26,50.8526230911,2.78817355702
8908,Ieper,Grote Branderstraat,25,50.85223413,2.79247886292
8908,Ieper,Nieuwe Landing,1,50.85361749,2.83173546699
8908,Ieper,de Cerfstraat,39,50.8564078993,2.82326153249
8908,Ieper,Brielenstraat,107,50.8565227064,2.8285398826
8908,Ieper,Nieuwe Landing,10,50.8543375962,2.83190581911
8908,Ieper,Pottemstraat,6,50.8567980281,2.83098087418
8908,Ieper,Kasteelweg,16,50.8560802129,2.81681388411
8908,Ieper,Bellestraat,25,50.8516516364,2.82251990281
8908,Ieper,Poperingseweg,281,50.8529061913,2.82830140345
8908,Ieper,Poperingseweg,411,50.8546704157,2.82087570275
8908,Ieper,Bellestraat,1,50.8526062366,2.82353521604
8908,Ieper,Streuvelswijk,16,50.8581118002,2.82783065724
8908,Ieper,Poperingseweg,452F,50.8557185139,2.7910129621
8908,Ieper,Poperingseweg,219,50.852663248,2.83290413255
8908,Ieper,Poperingseweg,320,50.8543790337,2.80958412838
8908,Ieper,Streuvelswijk,34,50.8578139461,2.82818917139
8908,Ieper,Kasteelweg,34,50.8559256992,2.81787173377
8908,Ieper,Sint-Pieterstraat,46,50.8612016686,2.78137463149
8908,Ieper,Poperingseweg,198,50.8537880472,2.82548046553
8908,Ieper,Poperingseweg,355,50.8536565581,2.8238585076
8908,Ieper,Poperingseweg,499,50.8540149458,2.81583375455
8908,Ieper,Casselstraat,46,50.8498146901,2.79886986169
8908,Ieper,Poperingseweg,237,50.8527106551,2.83159437792
8908,Ieper,Poperingseweg,94,50.8528649017,2.83495758496
8908,Ieper,Vlamertingestraat,14,50.8605404179,2.82851834511
8908,Ieper,Rodenbachstraat,54,50.8502208847,2.82947864315
8908,Ieper,Casselstraat,11,50.8469553453,2.78980819602
8908,Ieper,Poperingseweg,263,50.8528323707,2.82940436676
8908,Ieper,Krommenelststraat,13,50.8306794757,2.85404259584
8908,Ieper,Gezellestraat,17,50.8550818066,2.82523983798
8908,Ieper,Poperingseweg,302,50.8546952791,2.81203676605
8908,Ieper,Landingstraat,38,50.8544063065,2.83082273689
8908,Ieper,Poperingseweg,391,50.8541352116,2.82176634209
8908,Ieper,Streuvelswijk,69,50.8590271803,2.82943790712
8908,Ieper,Poperingseweg,601,50.8539010613,2.80841502815
8908,Ieper,Vlamertingestraat,49,50.8587137511,2.82719211184
8908,Ieper,Gezellestraat,35,50.8560876694,2.82602546174
8908,Ieper,Brielenstraat,56,50.8571618141,2.82923859721
8908,Ieper,Streuvelswijk,87,50.8580535201,2.82912416079
8908,Ieper,Bellestraat,78,50.8496251252,2.81828748796
8908,Ieper,Hazewindstraat,7,50.8472980953,2.83550502414
8908,Ieper,Pottemstraat,43,50.8554073336,2.83067961802
8908,Ieper,Poperingseweg,373,50.8537775439,2.82283152044
8908,Ieper,Poperingseweg,245,50.8527250095,2.83119391838
8908,Ieper,Kleine Branderstraat,13,50.8588521318,2.78185629031
8908,Ieper,Zevekotestraat,54,50.8506073125,2.78406329044
8908,Ieper,Groezeweg,23,50.8542104459,2.82829134007
8908,Ieper,Porreyestraat,6,50.8488531912,2.83529396347
8908,Ieper,Nieuwe Landing,8,50.8545581899,2.83255387331
8908,Ieper,Dikkebusseweg,342,50.8260298924,2.84665887786
8908,Ieper,Rodenbachstraat,24,50.8520849951,2.82547486256
8908,Ieper,Grote Branderstraat,1,50.8542610871,2.79025148638
8908,Ieper,Poperingseweg,155,50.8496873062,2.85819331525
8908,Ieper,Galgestraat,5,50.8565079366,2.77512129886
8908,Ieper,Groezeweg,13,50.8548301994,2.82732399603
8908,Ieper,Poperingseweg,428,50.8550553808,2.79364255527
8908,Ieper,Poperingseweg,298,50.8547926031,2.81346340854
8908,Ieper,Poperingseweg,689,50.8542114171,2.78556371584
8908,Ieper,Poperingseweg,697C,50.854171255,2.78356801202
8908,Ieper,de Cerfstraat,32,50.856737815,2.82358394647
8908,Ieper,Poperingseweg,202,50.8537169155,2.82499444891
8908,Ieper,Poperingseweg,697A,50.8541485385,2.78432930403
8908,Ieper,de Cerfstraat,14,50.8571146317,2.82182896532
8908,Ieper,Poperingseweg,327,50.853231861,2.826063488
8908,Ieper,Kerkplein,16,50.85510214,2.82242034063
8908,Ieper,Poperingseweg,220,50.8540614274,2.82380955012
8908,Ieper,Poperingseweg,511,50.8538779649,2.81517179873
8908,Ieper,de Montmorencystraat,9,50.8538273184,2.82031240763
8908,Ieper,Pottemstraat,25,50.8557821062,2.8298437438
8908,Ieper,Casselstraat,28,50.8506802025,2.80486801874
8908,Ieper,Poperingseweg,309,50.8531052276,2.82716918912
8908,Ieper,de Cerfstraat,49,50.8559282888,2.82252385518
8908,Ieper,Poperingseweg,464,50.8554839874,2.79039580412
8908,Ieper,Streuvelswijk,21A,50.8598193708,2.82842732457
8908,Ieper,Vlamertingestraat,7,50.8567095933,2.82670168704
8908,Ieper,Krommenelststraat,6,50.8459459863,2.83439944808
8908,Ieper,Poperingseweg,446,50.8549128226,2.79309021085
8908,Ieper,Landingstraat,21,50.8548364258,2.82919542288
8908,Ieper,Poperingseweg,102,50.853077164,2.83443987404
8908,Ieper,Dikkebusseweg,314,50.8264174272,2.85071013916
8908,Ieper,Kleine Branderstraat,6,50.8568774845,2.78569610745
8908,Ieper,Dikkebusseweg,332,50.8262071721,2.84881237269
8908,Ieper,Vijfgebodenstraat,21,50.8455544936,2.82512536693
8908,Ieper,Streuvelswijk,52,50.8571270521,2.82826836075
8908,Ieper,Grote Branderstraat,33,50.8502165467,2.79478470405
