PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
1502,Halle,Bergensesteenweg,706,50.7129565927,4.21764098695
1502,Halle,Steengroefstraat,18,50.7130026922,4.21685996577
1502,Halle,Edingensesteenweg,705,50.721546281,4.20252814459
1502,Halle,Kasteelbrakelsesteenweg,230,50.7033321688,4.24008390647
1502,Halle,Kruiskensheide,37,50.7178424989,4.20046436417
1502,Halle,Bergensesteenweg,544,50.7179431237,4.22222287243
1502,Halle,Arthur Puesstraat,338,50.7176611188,4.20526244488
1502,Halle,Stationsstraat,4,50.7137368603,4.2222143629
1502,Halle,Bergensesteenweg,562,50.7172532491,4.2217230217
1502,Halle,Veroonskouter,24,50.7138588582,4.21580036564
1502,Halle,Prinsenbos,234,50.7220581467,4.20972508309
1502,Halle,Edingensesteenweg,723,50.7211791516,4.20184146549
1502,Halle,Weerstandsstraat,75,50.715906023,4.22308641904
1502,Halle,Sterrestraat,140,50.7162391364,4.21180888361
1502,Halle,Kasteelbrakelsesteenweg,212,50.703448449,4.23938441527
1502,Halle,Steengroefstraat,36,50.712636625,4.21651197928
1502,Halle,Berendries,207,50.7123976322,4.23494198491
1502,Halle,Prinsenbos,55,50.7185805052,4.2183824823
1502,Halle,Beukenstraat,36,50.7202388852,4.20953279494
1502,Halle,Blekerijstraat,7,50.7093785082,4.23864716325
1502,Halle,Maasdal,112,50.7103945765,4.2478622785
1502,Halle,Kruiskensheide,19,50.7185158337,4.19877641506
1502,Halle,Dokter Spitaelslaan,333,50.7078022023,4.24435357462
1502,Halle,Trompstraat,33,50.7067925468,4.24066416207
1502,Halle,Olmenstraat,7,50.7203969173,4.208864274
1502,Halle,Arthur Puesstraat,213,50.7171586477,4.21270954887
1502,Halle,Berendries,64,50.7190605624,4.23560005921
1502,Halle,Dokter Spitaelslaan,315,50.7077344929,4.24391444495
1502,Halle,Weerstandsstraat,57,50.7159297452,4.2238774637
1502,Halle,Trompstraat,15,50.7043029573,4.2455998896
1502,Halle,Arthur Puesstraat,52,50.7155655409,4.2174373974
1502,Halle,Wittendreef,21,50.7174824245,4.19422244414
1502,Halle,Malheideweg,24,50.7139527665,4.23257850011
1502,Halle,Dokter Spitaelslaan,153,50.7103042007,4.23704020624
1502,Halle,Weerstandsstraat,5,50.7145439796,4.22440277381
1502,Halle,Kasteelbrakelsesteenweg,548,50.7036885295,4.25197280553
1502,Halle,Veroonslinde,21,50.7120432462,4.21585111302
1502,Halle,Boslaan,145,50.7057950112,4.22836618909
1502,Halle,Maasdal,130,50.709740601,4.24711186731
1502,Halle,Bergensesteenweg,580,50.7165504943,4.2211335919
1502,Halle,Fonteinstraat,16,50.7129367818,4.22201195635
1502,Halle,Borreweidestraat,127,50.7177264756,4.19652050501
1502,Halle,Mimosastraat,10,50.7184127352,4.21992030273
1502,Halle,Arthur Puesstraat,70,50.7157704359,4.2168233347
1502,Halle,Beukenstraat,18,50.7192655376,4.20852709873
1502,Halle,Wijngaard,27,50.7188733328,4.21493253373
1502,Halle,Dokter Spitaelslaan,278,50.7081666116,4.24431665806
1502,Halle,Prinsenbos,20,50.717146304,4.220462234
1502,Halle,Arthur Puesstraat,123,50.716508738,4.21568985331
1502,Halle,Weerstandsstraat,29,50.7150795628,4.2239391101
1502,Halle,Kasteelbrakelsesteenweg,140,50.703773907,4.23705948467
1502,Halle,Paassoldatenstraat,17,50.7197432071,4.21229163252
1502,Halle,Veroonskouter,52,50.7132452994,4.21649062449
1502,Halle,Edingensesteenweg,776,50.7181133709,4.19113153998
1502,Halle,Luxemburgstraat,23,50.7160580462,4.20977738008
1502,Halle,Edingensesteenweg,633,50.7228856344,4.2066155705
1502,Halle,Arthur Puesstraat,231,50.7172346711,4.21201133378
1502,Halle,Dokter Spitaelslaan,490,50.7042843517,4.25176663609
1502,Halle,Berendries,100,50.7165045092,4.23482956691
1502,Halle,Bergensesteenweg,616,50.7153484704,4.22021157081
1502,Halle,Stokerijstraat,16,50.7148061971,4.22249962785
1502,Halle,Boslaan,28,50.709050395,4.22485642618
1502,Halle,Stationsstraat,28,50.7141444089,4.22152665255
1502,Halle,Edingensesteenweg,668,50.7202742411,4.19747462522
1502,Halle,Edingensesteenweg,794,50.7172067801,4.18785667566
1502,Halle,Heidestraat,28,50.7201949352,4.21060523323
1502,Halle,Bergensesteenweg,687,50.7139244012,4.21943982042
1502,Halle,Bergensesteenweg,634,50.7146849357,4.21957689472
1502,Halle,Stokerijstraat,34,50.7151731385,4.2227697955
1502,Halle,Dokter Spitaelslaan,454,50.7056149108,4.25146719264
1502,Halle,Populierenstraat,26,50.7206546749,4.20547982071
1502,Halle,Kasteelbrakelsesteenweg,247,50.7034140782,4.23669015796
1502,Halle,Arthur Puesstraat,158,50.7167040361,4.21318725491
1502,Halle,Populierenstraat,2,50.7192964954,4.20717277855
1502,Halle,Boslaan,117,50.706625236,4.22695367453
1502,Halle,Beneluxlaan,21,50.7158410413,4.20832982897
1502,Halle,Klabbeeksesteenweg,222,50.7077521464,4.22135567638
1502,Halle,Verenigingsstraat,3,50.7166128592,4.20908534982
1502,Halle,Arthur Puesstraat,414,50.7190524786,4.2039143348
1502,Halle,Cavaleriestraat,5,50.7190097833,4.21065493188
1502,Halle,Berendries,153,50.7153176356,4.23330706305
1502,Halle,Bergensesteenweg,579,50.7174928582,4.22261197839
1502,Halle,Kasteelbrakelsesteenweg,365,50.7017267294,4.24414443809
1502,Halle,Veroonskouter,7,50.7148252882,4.21471672176
1502,Halle,Trompstraat,43,50.708083382,4.23958073163
1502,Halle,Bergensesteenweg,832,50.7076517332,4.21198458104
1502,Halle,Kruiskensheide,20,50.7190237907,4.19979502603
1502,Halle,Boslaan,99,50.7069923106,4.22637467549
1502,Halle,Arthur Puesstraat,284,50.7171549775,4.20904231489
1502,Halle,Klabbeeksesteenweg,204,50.7079876801,4.22149878457
1502,Halle,Edingensesteenweg,831,50.7194176627,4.19592199441
1502,Halle,Sterrestraat,6,50.7147204286,4.21928056388
1502,Halle,Arthur Puesstraat,432,50.7194115777,4.20317954315
1502,Halle,Bergensesteenweg,814,50.7080285635,4.21230343699
1502,Halle,Kasteelbrakelsesteenweg,466,50.7038918143,4.24764145354
1502,Halle,Bremstraat,87,50.7183735495,4.21130674989
1502,Halle,Gabrielle Petitstraat,4,50.7141945456,4.22316474518
1502,Halle,Dokter Spitaelslaan,351,50.7078578908,4.24515998356
1502,Halle,Malheideweg,70,50.7129170934,4.23465139
1502,Halle,Kasteelbrakelsesteenweg,431,50.7026158533,4.24981298131
1502,Halle,Prinsenbos,190,50.7201511648,4.212291134
1502,Halle,Arthur Puesstraat,59,50.7157964225,4.21773444308
1502,Halle,Bremstraat,9,50.7169882482,4.2149957234
1502,Halle,Wittendreef,38,50.7175326067,4.19465910943
1502,Halle,Kleine Molenstraat,12,50.7082209539,4.21163569241
1502,Halle,Paassoldatenstraat,35,50.7187991319,4.21374326445
1502,Halle,Gieterijstraat,16,50.7108495345,4.22159182847
1502,Halle,Dokter Spitaelslaan,233,50.7091696633,4.24068407243
1502,Halle,Esdoornstraat,13,50.7206392327,4.20666291677
1502,Halle,Arthur Puesstraat,22A,50.7152260322,4.21901021584
1502,Halle,Stevens-de Waelplein,9,50.7135378986,4.22430644176
1502,Halle,Bergensesteenweg,644,50.7143960605,4.21933964161
1502,Halle,Stokerijstraat,44,50.715353677,4.22286042816
1502,Halle,Bergensesteenweg,597,50.7171212186,4.2221788278
1502,Halle,Kasteelbrakelsesteenweg,94,50.7038500295,4.23600151148
1502,Halle,Arthur Puesstraat,24,50.7152072818,4.21889926264
1502,Halle,de Lannoystraat,8,50.7141416498,4.22262911475
1502,Halle,Berendries,171,50.7148291855,4.23351306609
1502,Halle,Kasteelbrakelsesteenweg,312,50.7024821172,4.24285072463
1502,Halle,Kleine Molenstraat,30,50.7083908216,4.21120275229
1502,Halle,Prinsenbos,172,50.7195341334,4.21401090951
1502,Halle,Eglantierstraat,9,50.7187125859,4.22180926188
1502,Halle,Berendries,107,50.716435519,4.23527028322
1502,Halle,Sint-Veroonsstraat,5,50.6982896657,4.25829638721
1502,Halle,Kruiskensheide,55,50.7169992311,4.20076345427
1502,Halle,Prinsenbos,37,50.7177994257,4.21983089475
1502,Halle,Bergensesteenweg,787,50.7076874796,4.2128375937
1502,Halle,Arthur Puesstraat,467,50.7194794416,4.20381187968
1502,Halle,Prinsenbos,252,50.7216424726,4.20762516735
1502,Halle,Dokter Spitaelslaan,2,50.7095059608,4.22350917891
1502,Halle,Bergensesteenweg,769,50.7079112128,4.21309041914
1502,Halle,Malaviséstraat,2,50.7206328532,4.1969875915
1502,Halle,Weerstandsstraat,12,50.7148755088,4.2237327198
1502,Halle,Bondgenotenstraat,16,50.7135548912,4.22563042215
1502,Halle,Stevens-de Waelplein,16,50.713885632,4.22350948388
1502,Halle,Arthur Puesstraat,384,50.7181071565,4.20542913271
1502,Halle,Dokter Spitaelslaan,271,50.708593395,4.24207691263
1502,Halle,Kasteelbrakelsesteenweg,413,50.7025356445,4.2477672243
1502,Halle,Arthur Puesstraat,485,50.7200014557,4.20290020337
1502,Halle,Edingensesteenweg,643,50.7225812533,4.20558703739
1502,Halle,Bergensesteenweg,662,50.7139910847,4.21892888095
1502,Halle,Edingensesteenweg,884,50.7137907687,4.17844314889
1502,Halle,Prinsenbos,19,50.7174584935,4.22044058223
1502,Halle,Prinsenbos,134,50.7185286702,4.21631772564
1502,Halle,Dokter Spitaelslaan,135,50.7105799878,4.23638107604
1502,Halle,Voetvolkstraat,20,50.7186202759,4.21295920096
1502,Halle,Dokter Spitaelslaan,426,50.707048442,4.24977680587
1502,Halle,Heidestraat,11,50.7184191865,4.20842559864
1502,Halle,Boslaan,46,50.7085567836,4.22458029188
1502,Halle,Berendries,92,50.7168692505,4.23508766858
1502,Halle,Boslaan,64,50.7080827051,4.22520537754
1502,Halle,Bergensesteenweg,680,50.7135325726,4.21841252755
1502,Halle,Berendries,225,50.711922648,4.23513418627
1502,Halle,Mussenberg,61,50.7016718379,4.23028078713
1502,Halle,Edingensesteenweg,596,50.7225358544,4.20416915646
1502,Halle,Prinsenbos,270,50.7218277748,4.20491142847
1502,Halle,Vredelaan,63,50.7158736597,4.20924317751
1502,Halle,Krokusstraat,13,50.7180288312,4.22088683758
1502,Halle,Stationsstraat,46,50.7147972305,4.22072347127
1502,Halle,Edingensesteenweg,661,50.7221846669,4.20426540368
1502,Halle,Edingensesteenweg,813,50.7196345284,4.19667768815
1502,Halle,Kasteelbrakelsesteenweg,574,50.7026039426,4.2555062553
1502,Halle,Bergensesteenweg,734,50.7122496817,4.21698244809
1502,Halle,Mimosastraat,20,50.7189275953,4.22049928043
1502,Halle,Baesberg,8,50.7082724444,4.22710136424
1502,Halle,Arthur Puesstraat,71B,50.7163287326,4.2171234367
1502,Halle,Kruiskensheide,3,50.7194193223,4.1987216241
1502,Halle,Dokter Spitaelslaan,448,50.7060250758,4.25097563872
1502,Halle,Arthur Puesstraat,205,50.7170194154,4.21286024854
1502,Halle,Steengroefstraat,28,50.7127675807,4.21663049411
1502,Halle,Malheideweg,14,50.7139768435,4.23225488904
1502,Halle,Bergensesteenweg,716,50.7126512776,4.21741584207
1502,Halle,Prinsenbos,226,50.7216060601,4.21039914008
1502,Halle,Dokter Spitaelslaan,434,50.7069942681,4.25016739954
1502,Halle,Kasteelbrakelsesteenweg,220,50.7033682195,4.23967511931
1502,Halle,Boslaan,82,50.7073561445,4.2263867485
1502,Halle,Trompstraat,23,50.7056183577,4.2421349773
1502,Halle,Bergensesteenweg,659,50.7148006242,4.22027814018
1502,Halle,Gieterijstraat,9,50.7113499642,4.22264438123
1502,Halle,Wijngaard,19,50.7182516687,4.21485058047
1502,Halle,Dokter Spitaelslaan,161,50.710218011,4.2373819428
1502,Halle,Bergensesteenweg,695,50.7138049539,4.21932012584
1502,Halle,Wittendreef,66,50.7157297952,4.19527362653
1502,Halle,Vredelaan,81,50.7154375915,4.20992785842
1502,Halle,Edingensesteenweg,696,50.7198170763,4.19616339948
1502,Halle,Voetvolkstraat,3,50.7190770332,4.21146301273
1502,Halle,Edingensesteenweg,838,50.7151610533,4.18245433595
1502,Halle,Sterrestraat,15,50.714914501,4.21926635808
1502,Halle,Prinsenbos,47,50.7181323789,4.21924090692
1502,Halle,Bergensesteenweg,570,50.7170312711,4.2215641242
1502,Halle,Beukenstraat,4,50.7187142875,4.20787388517
1502,Halle,Veroonskouter,32,50.7136943279,4.21599516269
1502,Halle,Veroonslinde,11,50.7121999098,4.21645136739
1502,Halle,Verenigingsstraat,10,50.7163803574,4.20946449214
1502,Halle,Arthur Puesstraat,42,50.7154162384,4.21808143827
1502,Halle,Edingensesteenweg,713,50.7214630012,4.20218685826
1502,Halle,Wittendreef,84,50.7145055468,4.19599727764
1502,Halle,Dokter Spitaelslaan,143,50.7104417336,4.23662923278
1502,Halle,Arthur Puesstraat,7,50.7153136772,4.21978348795
1502,Halle,Kruiskensheide,27,50.7182875437,4.19906087354
1502,Halle,Weerstandsstraat,39,50.715333022,4.22374944356
1502,Halle,Veroonskouter,14,50.7140647847,4.21536316576
1502,Halle,Beukenstraat,28,50.7198258595,4.20930958825
1502,Halle,Borreweidestraat,117,50.7172909512,4.19611455386
1502,Halle,Dokter Spitaelslaan,378,50.7079503001,4.24871215945
1502,Halle,Arthur Puesstraat,60,50.715628483,4.21709905827
1502,Halle,Bondgenotenstraat,2,50.7137757864,4.22490635488
1502,Halle,Borreweidestraat,41,50.7156805521,4.19724642381
1502,Halle,Arthur Puesstraat,449,50.7191560181,4.20441088193
1502,Halle,Boslaan,36,50.708840677,4.22457546371
1502,Halle,Stationsstraat,36,50.7143626637,4.22136852045
1502,Halle,Paassoldatenstraat,1,50.7200859423,4.21097945367
1502,Halle,Edingensesteenweg,903,50.7174981066,4.19244383313
1502,Halle,Arthur Puesstraat,133,50.716639219,4.21544361068
1502,Halle,Dokter Spitaelslaan,11,50.7092592367,4.22471591111
1502,Halle,Bergensesteenweg,742,50.7120454946,4.21682183363
1502,Halle,Luxemburgstraat,13,50.7163685671,4.20998562382
1502,Halle,Prinsenbos,30,50.717304879,4.2201731488
1502,Halle,Kasteelbrakelsesteenweg,330,50.7021943984,4.24297818342
1502,Halle,Edingensesteenweg,766,50.7182899877,4.19158543533
1502,Halle,Berendries,243,50.7117229847,4.2356104817
1502,Halle,Dokter Spitaelslaan,9,50.7092109748,4.22428763817
1502,Halle,Dokter Spitaelslaan,268,50.7082916027,4.24409249723
1502,Halle,Maasdal,175,50.7088736293,4.24677302898
1502,Halle,Maasdal,122,50.7099953597,4.24735997298
1502,Halle,Dassenveldstraat,39,50.7217359132,4.19262333354
1502,Halle,Edingensesteenweg,731,50.7211261536,4.20123950364
1502,Halle,Borreweidestraat,31,50.7146939365,4.1975677405
1502,Halle,Heidestraat,18,50.7193423452,4.2099426558
1502,Halle,Boslaan,18,50.7087606878,4.22429934653
1502,Halle,Stationsstraat,18,50.7139869108,4.2218169848
1502,Halle,Bellingenstraat,21,50.7153896829,4.18122351316
1502,Halle,Heldenstraat,29,50.7118944673,4.22365066379
1502,Halle,Edingensesteenweg,678,50.720148392,4.19692661548
1502,Halle,Klabbeeksesteenweg,6,50.7089444237,4.22239724223
1502,Halle,Dokter Spitaelslaan,444,50.7062545197,4.2506399714
1502,Halle,Bergensesteenweg,624,50.7150343363,4.21997523942
1502,Halle,Bergensesteenweg,677,50.7141349043,4.21976326622
1502,Halle,Edingensesteenweg,625,50.7231398468,4.20745012462
1502,Halle,Arthur Puesstraat,412A,50.7190124718,4.20397692372
1502,Halle,Arthur Puesstraat,168,50.7167617939,4.21288063786
1502,Halle,Wittendreef,41,50.715805056,4.19467693374
1502,Halle,Populierenstraat,34,50.7210625737,4.20543706209
1502,Halle,Bremstraat,97,50.7188364556,4.20985259048
1502,Halle,Wijngaard,20,50.7182419319,4.2140764483
1502,Halle,Dokter Spitaelslaan,225,50.709238294,4.24038940152
1502,Halle,Arthur Puesstraat,32,50.7152854765,4.21867472429
1502,Halle,Edingensesteenweg,821,50.7195366896,4.19641238228
1502,Halle,Dokter Spitaelslaan,196,50.7095007664,4.24143567741
1502,Halle,Populierenstraat,16,50.7200829626,4.20615728318
1502,Halle,Beneluxlaan,31,50.7155346497,4.20891014699
1502,Halle,Arthur Puesstraat,14,50.7151648717,4.21941070517
1502,Halle,Prinsenbos,180,50.7199202412,4.21312216682
1502,Halle,Steengroefstraat,125,50.7126426844,4.21619338259
1502,Halle,Arthur Puesstraat,406,50.7187924235,4.20431386804
1502,Halle,Stokerijstraat,26,50.71503668,4.22270324068
1502,Halle,Bergensesteenweg,652,50.7141726155,4.21916094637
1502,Halle,Vredelaan,35,50.716396294,4.20776805642
1502,Halle,Paassoldatenstraat,25,50.7195356586,4.21319168727
1502,Halle,Bergensesteenweg,824,50.7078506323,4.21215197273
1502,Halle,Luxemburgstraat,6,50.7165378406,4.210715154
1502,Halle,Arthur Puesstraat,276,50.7172418637,4.20960489655
1502,Halle,Bergensesteenweg,534,50.7184483405,4.22264683922
1502,Halle,Esdoornstraat,23,50.7210786583,4.20601479684
1502,Halle,Prinsenbos,40,50.7171122859,4.21943954
1502,Halle,Bergensesteenweg,587,50.7173207401,4.22249724391
1502,Halle,Kasteelbrakelsesteenweg,355,50.7016517688,4.24365046039
1502,Halle,Prinsenbos,12,50.7170270682,4.22072315691
1502,Halle,Arthur Puesstraat,459,50.7193180747,4.20406847281
1502,Halle,Beukenstraat,11,50.719295443,4.20791255221
1502,Halle,Bergensesteenweg,516,50.7193173909,4.22330221939
1502,Halle,Arthur Puesstraat,477,50.7197045478,4.20355662006
1502,Halle,Beukenstraat,64,50.7214110923,4.20836080163
1502,Halle,Arthur Puesstraat,424,50.7192369053,4.20356264203
1502,Halle,Arthur Puesstraat,49,50.7159789097,4.21821983194
1502,Halle,Bergensesteenweg,806,50.7082699894,4.21261000254
1502,Halle,Fonteinstraat,26,50.7117079476,4.2208544663
1502,Halle,Dokter Spitaelslaan,261,50.7087983577,4.24157192168
1502,Halle,Berendries,233,50.7115629323,4.2352640443
1502,Halle,Prinsenbos,262,50.7213135334,4.20638360699
1502,Halle,Arthur Puesstraat,394,50.7184775292,4.20484230807
1502,Halle,Arthur Puesstraat,85,50.7160894811,4.21675080299
1502,Halle,Arthur Puesstraat,258,50.7171415221,4.2104586776
1502,Halle,Borreweidestraat,145,50.7182601555,4.19514582623
1502,Halle,Krekelenberg,5,50.7077181059,4.24925497936
1502,Halle,Fonteinstraat,7,50.7133068807,4.22207367654
1502,Halle,Voetvolkstraat,10,50.7186501618,4.21197535232
1502,Halle,Prinsenbos,244,50.7218984258,4.20855486608
1502,Halle,Kleine Molenstraat,22,50.70829387,4.21137339178
1502,Halle,Dokter Spitaelslaan,125,50.7106320768,4.23601592761
1502,Halle,Beukenstraat,46,50.7211261529,4.2099104729
1502,Halle,Kruiskensheide,45,50.7173977083,4.20092261921
1502,Halle,Prinsenbos,29,50.7176837506,4.22006278268
1502,Halle,Arthur Puesstraat,442,50.7198229255,4.20227023294
1502,Halle,Arthur Puesstraat,495,50.7203603277,4.20226338624
1502,Halle,Vredelaan,71,50.7155779854,4.20964192445
1502,Halle,Claesplein,3,50.7134317939,4.22254210155
1502,Halle,Kasteelbrakelsesteenweg,576A,50.7021711339,4.25631105643
1502,Halle,Kasteelbrakelsesteenweg,403,50.7013647267,4.24604280478
1502,Halle,Kasteelbrakelsesteenweg,112,50.7043761277,4.23737222729
1502,Halle,Vredelaan,53,50.715907884,4.20889274452
1502,Halle,Klabbeeksesteenweg,347,50.7053549619,4.21799452518
1502,Halle,Populierenstraat,9,50.7186968973,4.20725525851
1502,Halle,Dokter Spitaelslaan,178,50.7093479014,4.24098657183
1502,Halle,Edingensesteenweg,803,50.7197668725,4.19699413316
1502,Halle,Mussenberg,51,50.7022275515,4.23001855406
1502,Halle,Bergensesteenweg,670,50.7138258235,4.21883651848
1502,Halle,Bellingenstraat,38,50.7167523494,4.1802605969
1502,Halle,Edingensesteenweg,671,50.7219662287,4.20382700559
1502,Halle,Kasteelbrakelsesteenweg,592,50.7020112274,4.25690102368
1502,Halle,Arthur Puesstraat,151,50.7167880746,4.21467550252
1502,Halle,Kasteelbrakelsesteenweg,130,50.70370013,4.23660541415
1502,Halle,Beneluxlaan,13,50.7160589154,4.20790655581
1502,Halle,Gabrielle Petitstraat,2A,50.7140664566,4.22303274838
1502,Halle,Kasteelbrakelsesteenweg,68,50.7040699624,4.23516495973
1502,Halle,Maasdal,140,50.7092756118,4.24664471472
1502,Halle,Dokter Spitaelslaan,243,50.7090519937,4.24044356446
1502,Halle,J.en C. Colruytstraat,5,50.7131094769,4.22353168658
1502,Halle,Wittendreef,58,50.7163328604,4.19504853596
1502,Halle,Arthur Puesstraat,215,50.7170637793,4.21255494766
1502,Halle,Boslaan,72,50.7078996497,4.22562938479
1502,Halle,Bergensesteenweg,601,50.7170343865,4.22211452554
1502,Halle,Trompstraat,13,50.7041605016,4.24580368748
1502,Halle,Vredelaan,55,50.715999256,4.208918632
1502,Halle,Dokter Spitaelslaan,151,50.7103465799,4.23691280544
1502,Halle,Arthur Puesstraat,39,50.7157553521,4.21879755935
1502,Halle,Krokusstraat,11,50.7179366749,4.22102136757
1502,Halle,Prinsenbos,5,50.7172164668,4.22092378362
1502,Halle,Boslaan,54,50.708320701,4.22486614614
1502,Halle,Dokter Spitaelslaan,294,50.708122012,4.24481795486
1502,Halle,Bergensesteenweg,582,50.7164986851,4.22111152196
1502,Halle,Stevens-de Waelplein,18,50.7137732908,4.22331711996
1502,Halle,Stationsstraat,54,50.7149383696,4.22043728789
1502,Halle,Wittendreef,76,50.7150144348,4.19549090978
1502,Halle,Malheideweg,22,50.7139541258,4.23251024802
1502,Halle,Edingensesteenweg,828,50.7153221046,4.18276507599
1502,Halle,Borreweidestraat,129,50.7185407341,4.197168229
1502,Halle,Boslaan,147,50.7057498763,4.2284365411
1502,Halle,Berendries,133,50.7157309408,4.23428390643
1502,Halle,Bergensesteenweg,844,50.7073305417,4.2115929182
1502,Halle,Kasteelbrakelsesteenweg,298,50.7026946551,4.24228094787
1502,Halle,Prinsenbos,218,50.7209480596,4.2103063175
1502,Halle,Bellingenstraat,15,50.7152199442,4.18132953465
1502,Halle,Veroonskouter,22,50.7139202887,4.21575429086
1502,Halle,Edingensesteenweg,911,50.7175316135,4.19087741914
1502,Halle,Kasteelbrakelsesteenweg,210,50.7034987711,4.23928362712
1502,Halle,Paassoldatenstraat,8,50.7194464138,4.2121947606
1502,Halle,Esdoornstraat,16A,50.7202640001,4.20797312876
1502,Halle,Beukenstraat,44,50.7208632313,4.20980032925
1502,Halle,Prinsenbos,57,50.7187374461,4.21829546136
1502,Halle,Kruiskensheide,17,50.7185502754,4.19853555829
1502,Halle,Kasteelbrakelsesteenweg,586,50.702090608,4.25671228123
1502,Halle,Dokter Spitaelslaan,276,50.7081966886,4.24419496498
1502,Halle,Kruiskensheide,63,50.716996137,4.20130368073
1502,Halle,Steengroefstraat,44,50.7124969001,4.21642506777
1502,Halle,Sterrestraat,109,50.7157584021,4.21483022252
1502,Halle,Trompstraat,66,50.705876766,4.24100852677
1502,Halle,Heidestraat,26,50.7198987977,4.210462345
1502,Halle,Dokter Spitaelslaan,411,50.7074597359,4.24810845473
1502,Halle,Bergensesteenweg,536,50.7184008164,4.22260039708
1502,Halle,Esdoornstraat,11,50.7205409301,4.20682667552
1502,Halle,Wittendreef,23,50.7173558121,4.19425902012
1502,Halle,Arthur Puesstraat,50,50.7155263945,4.21747561249
1502,Halle,Borreweidestraat,51,50.7160244198,4.19830038176
1502,Halle,Weerstandsstraat,3,50.7144986279,4.22444100119
1502,Halle,Boslaan,26,50.7090984492,4.22474924635
1502,Halle,Stevens-de Waelplein,7,50.7134521279,4.22408100523
1502,Halle,Stationsstraat,26,50.7141102098,4.22156824597
1502,Halle,Bergensesteenweg,689,50.71387162,4.21943120802
1502,Halle,Arthur Puesstraat,2,50.7151029929,4.21974209627
1502,Halle,Dokter Spitaelslaan,258,50.7082760099,4.24346252209
1502,Halle,Populierenstraat,28,50.7207712935,4.20530070116
1502,Halle,Beukenstraat,62,50.7214374527,4.20857327841
1502,Halle,Arthur Puesstraat,125,50.7165399606,4.21564231586
1502,Halle,Prinsenbos,236,50.7220957676,4.20949171138
1502,Halle,Boslaan,6,50.70894008,4.22389756542
1502,Halle,Paassoldatenstraat,19,50.7196948696,4.21251511292
1502,Halle,Stationsstraat,6,50.7137631503,4.22217406909
1502,Halle,Veroonskouter,9,50.7146595399,4.21459817874
1502,Halle,Kasteelbrakelsesteenweg,461,50.7019540464,4.25586000203
1502,Halle,Heidestraat,6,50.7181715234,4.20876020393
1502,Halle,Edingensesteenweg,753,50.7205217606,4.19966633299
1502,Halle,Bergensesteenweg,518,50.7194496291,4.22279300749
1502,Halle,Edingensesteenweg,999,50.7135404498,4.17886157113
1502,Halle,Berendries,251,50.7111853421,4.23556611852
1502,Halle,Luxemburgstraat,1,50.7166834338,4.21035018439
1502,Halle,Edingensesteenweg,774,50.7181409818,4.19119898264
1502,Halle,Arthur Puesstraat,243,50.7172219076,4.21174360354
1502,Halle,Baesberg,1,50.7088550273,4.22683713596
1502,Halle,Edingensesteenweg,635,50.7228653577,4.20651452283
1502,Halle,Dokter Spitaelslaan,331,50.707985725,4.24430637307
1502,Halle,Eglantierstraat,18,50.718501489,4.22143763087
1502,Halle,Kasteelbrakelsesteenweg,381,50.7015298069,4.2452096013
1502,Halle,Edingensesteenweg,688,50.7199110577,4.19655645429
1502,Halle,Dokter Spitaelslaan,492,50.7040839303,4.25172876655
1502,Halle,Trompstraat,31,50.7062422977,4.24126109464
1502,Halle,Stokerijstraat,2,50.7141774242,4.22226397387
