PKANCODE,COMMUNE_NL,STREET_NL,HUISNR,LAT,LON
8550,Zwevegem,Oude Bellegemstraat,31,50.805466092,3.33317608225
8550,Zwevegem,Kasteelstraat,4,50.8120305152,3.33231392197
8550,Zwevegem,Bellegemstraat,1,50.7994439575,3.33862178366
8550,Zwevegem,Ellestraat,139,50.8036745148,3.36101840316
8550,Zwevegem,Peter Benoitstraat,15,50.8108084564,3.34199377254
8550,Zwevegem,Kreupelstraat,8,50.7927528959,3.33032075406
8550,Zwevegem,Rozendreef,8,50.802582002,3.34215856322
8550,Zwevegem,Salembierstraat,1,50.8081920483,3.36605443304
8550,Zwevegem,Beekstraat,8,50.8038034973,3.33103241801
8550,Zwevegem,Blokellestraat,59,50.8135232693,3.34745685288
8550,Zwevegem,Hinnestraat,34,50.8170509147,3.32317157883
8550,Zwevegem,Oude Bellegemstraat,13,50.8061879364,3.33516276649
8550,Zwevegem,Bellegemstraat,79D,50.7929874634,3.32115705708
8550,Zwevegem,Kanaalstraat,12,50.8144464219,3.35164812484
8550,Zwevegem,Wulfsbergstraat,23C,50.8129035945,3.37423999693
8550,Zwevegem,Slype,35,50.8179742702,3.35924478442
8550,Zwevegem,Kouterstraat,91A,50.8110069937,3.34065275158
8550,Zwevegem,Hugo Verrieststraat,39,50.8103046946,3.34275085516
8550,Zwevegem,Mollenvangerstraat,14,50.812259249,3.31919530945
8550,Zwevegem,Sint-Amandstraat,35,50.8139003815,3.33639418624
8550,Zwevegem,Deerlijkstraat,199A,50.8250543892,3.34047913926
8550,Zwevegem,Vredelaan,12,50.822575506,3.34960103977
8550,Zwevegem,Frankrijklaan,88,50.8103104703,3.34638698211
8550,Zwevegem,Winkelstraat,36,50.809023813,3.31985559601
8550,Zwevegem,Kardinaal Cardijnstraat,8,50.8119330459,3.3219178881
8550,Zwevegem,Berkenlaan,5,50.8075418993,3.33437733894
8550,Zwevegem,Frankrijklaan,47,50.8097381984,3.34404551014
8550,Zwevegem,Otegemstraat,455,50.8149425322,3.36826847337
8550,Zwevegem,Kortrijkstraat,98,50.8143285386,3.32069740347
8550,Zwevegem,Bellegemstraat,25,50.7960932574,3.32938007361
8550,Zwevegem,Acacialaan,9,50.8098363159,3.33461709972
8550,Zwevegem,Blokellestraat,77,50.8128662101,3.34766934975
8550,Zwevegem,Blokellestraat,113,50.8116716804,3.3495124455
8550,Zwevegem,Winkelstraat,48,50.8117224499,3.31410746195
8550,Zwevegem,Winkelstraat,18,50.8103630917,3.32545483756
8550,Zwevegem,Harelbeekstraat,61,50.8169827221,3.32948828612
8550,Zwevegem,Magnoliadreef,11,50.7984865509,3.33823204058
8550,Zwevegem,Paridaanstraat,12,50.8022967687,3.36024929199
8550,Zwevegem,Avelgemstraat,23,50.8115889848,3.33386029145
8550,Zwevegem,Kwadepoelstraat,37,50.8098638226,3.32881195554
8550,Zwevegem,Kouterstraat,88,50.8111972115,3.34037359529
8550,Zwevegem,Bellegemstraat,79B,50.7932928838,3.32149040999
8550,Zwevegem,Italiëlaan,4,50.8079661099,3.34494336874
8550,Zwevegem,Otegemstraat,362,50.8146482468,3.36746442525
8550,Zwevegem,Stedestraat,23,50.8182635391,3.35447770879
8550,Zwevegem,Kappaertstraat,34,50.813165808,3.3606630858
8550,Zwevegem,Otegemstraat,101,50.8142879944,3.34171224503
8550,Zwevegem,Engelandlaan,2,50.807661681,3.34174471563
8550,Zwevegem,Schellebroekstraat,38,50.810372602,3.31956799708
8550,Zwevegem,Kwadepoelstraat,19,50.8111952177,3.32931835656
8550,Zwevegem,Leopoldstraat,1A,50.8118679313,3.33900434718
8550,Zwevegem,Abeele,26,50.8166458918,3.32612009603
8550,Zwevegem,Ellestraat,150,50.7995619756,3.36421962939
8550,Zwevegem,Kortrijkstraat,162,50.8160178867,3.31937432133
8550,Zwevegem,Otegemstraat,316,50.8145004424,3.35788557786
8550,Zwevegem,Sint-Amandstraat,13B,50.8141705998,3.33762669823
8550,Zwevegem,Meiweg,89,50.813879621,3.35799654264
8550,Zwevegem,Harelbeekstraat,43,50.816128084,3.33032004569
8550,Zwevegem,Italiëlaan,56,50.8108092937,3.34718511149
8550,Zwevegem,Albertstraat,22,50.8117804981,3.33681047416
8550,Zwevegem,Kouterstraat,47,50.8118992393,3.3427813747
8550,Zwevegem,Schepen J. Vercruyssestraat,23,50.8109324808,3.32340794766
8550,Zwevegem,President J.F. Kennedylaan,12C,50.82020762,3.35172558083
8550,Zwevegem,Slype,17,50.816845313,3.35807207575
8550,Zwevegem,Stedestraat,58,50.824692847,3.34819568102
8550,Zwevegem,Bellegemstraat,81A,50.7927308729,3.32095581395
8550,Zwevegem,Abeele,72,50.8155311089,3.32541649153
8550,Zwevegem,Kapel Milanendreef,4,50.800893424,3.33867519205
8550,Zwevegem,Blokellestraat,60B,50.8123007052,3.34779258478
8550,Zwevegem,Devroes Molenstraat,14,50.8132570923,3.32084273221
8550,Zwevegem,Abeele,54,50.816047575,3.32543257455
8550,Zwevegem,Harelbeekstraat,150,50.8200990235,3.32668468015
8550,Zwevegem,Kortrijkstraat,144,50.8152121804,3.31824194194
8550,Zwevegem,Watermolenstraat,2,50.8202587921,3.3539071674
8550,Zwevegem,Blokkestraat,32,50.8161474203,3.34510813476
8550,Zwevegem,Otegemstraat,334,50.8150210194,3.36124293527
8550,Zwevegem,Otegemstraat,131A,50.8145697094,3.34275467049
